Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Andrew Goudelock,SG,23,LAL,40.0,419.0,8.4,0.488,0.431,0.069,1.4,6.6,4.1,8.0,0.5,0.0,10.5,21.9,0.0,0.1,0.1,0.011,-2.6,-2.4,-5.0,-0.3
Andris Biedriņš,C,25,GSW,47.0,739.0,8.8,0.581,0.0,0.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1,5.1,0.6,0.7,1.3,0.085,-3.8,1.5,-2.3,0.0
Andrés Nocioni,SF,32,PHI,11.0,56.0,1.8,0.342,0.3,0.55,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,-0.3,0.1,-0.2,-0.139,-10.7,-2.3,-12.9,-0.2
Antawn Jamison,PF,35,CLE,65.0,2151.0,16.1,0.481,0.256,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,1.4,-1.6,-0.3,0.9
Anthony Carter,PG,36,TOR,24.0,209.0,8.7,0.409,0.321,0.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,0.001,-3.8,0.8,-3.0,-0.1
Anthony Morrow,SG,26,NJN,62.0,1636.0,13.1,0.531,0.435,0.158,2.1,7.0,4.5,6.8,1.5,0.4,9.0,21.6,1.7,0.0,1.7,0.051,0.1,-2.0,-1.9,0.0
Anthony Parker,SF,36,CLE,51.0,1280.0,10.9,0.523,0.423,0.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,0.052,-1.3,-0.3,-1.7,0.1
Anthony Randolph,PF,22,MIN,34.0,517.0,17.6,0.532,0.005,0.42,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,0.099,-1.4,0.6,-0.8,0.2
Anthony Tolliver,SF,26,MIN,51.0,882.0,8.3,0.504,0.555,0.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-2.8,0.1,-2.6,-0.2
Armon Johnson,PG,22,POR-NJN,9.0,124.0,12.9,0.515,0.07,0.14,0.9,11.6,6.1,16.1,2.1,0.0,11.6,19.1,0.1,0.0,0.1,0.05,-1.8,0.1,-1.7,0.0
Arron Afflalo,SG,26,DEN,62.0,2086.0,14.7,0.584,0.316,0.353,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,1.4,-1.2,0.1,1.1
Austin Daye,SF,23,DET,41.0,603.0,7.1,0.394,0.273,0.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,-1.3,0.6,-0.6,-0.05,-5.0,-0.1,-5.0,-0.5
Avery Bradley,PG,21,BOS,64.0,1368.0,11.3,0.555,0.134,0.194,3.1,6.7,5.0,10.8,1.7,0.7,14.7,17.9,0.6,1.9,2.4,0.085,-2.3,0.7,-1.7,0.1
Baron Davis,PG,32,NYK,29.0,595.0,10.0,0.457,0.462,0.13,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-1.9,-0.2,-2.1,0.0
Ben Gordon,SG,28,DET,52.0,1398.0,13.5,0.549,0.277,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,1.0,0.7,1.7,0.058,-0.3,-1.4,-1.7,0.1
Ben Uzoh,PG,23,CLE-TOR,18.0,370.0,10.9,0.377,0.01,0.192,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,-0.2,0.4,0.2,0.032,-3.0,1.9,-1.1,0.1
Ben Wallace,C,37,DET,62.0,980.0,10.7,0.398,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,0.07,-1.8,2.4,0.6,0.7
Beno Udrih,SG,29,MIL,59.0,1080.0,13.1,0.488,0.178,0.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,0.061,-0.9,-1.2,-2.1,0.0
Bismack Biyombo,C,19,CHA,63.0,1455.0,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.019,-4.5,-0.2,-4.6,-1.0
Blake Ahearn,PG,27,UTA,4.0,30.0,-7.3,0.357,0.643,0.0,0.0,7.7,3.8,5.2,0.0,0.0,26.3,28.4,-0.2,0.0,-0.2,-0.315,-12.7,-6.8,-19.5,-0.1
Blake Griffin,PF,22,LAC,66.0,2392.0,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.185,3.9,-0.2,3.7,3.4
Bobby Simmons,SF,31,LAC,28.0,418.0,6.0,0.43,0.667,0.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,0.0,0.3,0.3,0.029,-3.3,-0.3,-3.6,-0.2
Boris Diaw,PF,29,CHA-SAS,57.0,1424.0,11.2,0.498,0.282,0.1,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,-0.3,0.8,0.6,0.019,-1.6,-0.2,-1.8,0.1
Brad Miller,C,35,MIN,15.0,146.0,10.7,0.542,0.556,0.444,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,0.1,0.1,0.2,0.06,-1.0,0.1,-1.0,0.0
Brandan Wright,C,24,DAL,49.0,791.0,21.6,0.632,0.004,0.352,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,2.2,1.3,3.5,0.215,1.9,1.8,3.7,1.1
Brandon Bass,PF,26,BOS,59.0,1868.0,14.1,0.524,0.0,0.258,6.3,16.3,11.5,5.1,1.0,2.2,8.5,19.8,1.5,3.2,4.7,0.122,-1.3,0.3,-1.0,0.5
Brandon Jennings,PG,22,MIL,66.0,2331.0,18.4,0.514,0.346,0.213,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,3.8,1.8,5.5,0.114,3.0,-0.3,2.7,2.8
Brandon Knight,PG,20,DET,66.0,2129.0,11.7,0.511,0.359,0.178,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,0.3,1.0,1.3,0.029,-0.9,-1.7,-2.6,-0.3
Brandon Rush,SF,26,GSW,65.0,1717.0,15.2,0.628,0.467,0.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,2.9,0.6,3.5,0.099,2.1,-0.4,1.7,1.6
Brendan Haywood,C,32,DAL,54.0,1146.0,12.9,0.52,0.0,0.421,13.7,18.0,15.9,2.6,1.1,3.8,14.5,12.8,1.1,1.6,2.7,0.114,-2.1,0.2,-1.9,0.0
Brian Cardinal,SF,34,DAL,44.0,277.0,3.3,0.373,0.891,0.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,0.004,-5.9,0.8,-5.2,-0.2
Brian Cook,PF,31,LAC-WAS,32.0,276.0,5.8,0.396,0.51,0.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.011,-6.2,-1.4,-7.6,-0.4
Brian Scalabrine,PF,33,CHI,28.0,122.0,13.5,0.49,0.233,0.2,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0.0,0.2,0.3,0.108,-1.0,2.6,1.6,0.1
Brian Skinner,C,35,MEM,1.0,4.0,-14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,-0.248,-12.5,-3.0,-15.5,0.0
Brook Lopez,C,23,NJN,5.0,136.0,21.9,0.527,0.0,0.416,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,0.3,0.0,0.3,0.091,3.4,-2.8,0.6,0.1
Byron Mullens,C,22,CHA,65.0,1465.0,13.0,0.473,0.086,0.19,7.3,18.8,12.8,7.5,0.8,2.6,10.4,22.5,-0.4,0.6,0.2,0.007,-2.5,-2.1,-4.6,-1.0
C.J. Miles,SG,24,UTA,56.0,1145.0,12.4,0.484,0.323,0.292,2.7,9.0,5.8,9.6,2.1,1.3,9.2,22.7,0.7,0.8,1.5,0.063,-1.4,-0.4,-1.8,0.0
C.J. Watson,PG,27,CHI,49.0,1159.0,13.3,0.491,0.396,0.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,0.8,1.8,2.6,0.109,-0.5,0.2,-0.3,0.5
Carl Landry,PF,28,NOH,41.0,999.0,18.2,0.577,0.008,0.508,9.4,15.9,12.8,7.1,0.7,1.0,12.6,24.0,2.2,0.7,2.9,0.139,1.3,-1.5,-0.2,0.4
Carldell Johnson,PG,29,NOH,15.0,119.0,8.9,0.372,0.429,0.086,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,-0.1,0.1,0.0,-0.003,-3.1,1.7,-1.5,0.0
Carlos Boozer,PF,30,CHI,66.0,1948.0,19.7,0.549,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,1.1,1.6,2.7,2.3
Carlos Delfino,SF,29,MIL,54.0,1537.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8
Carmelo Anthony,SF,27,NYK,55.0,1876.0,21.1,0.525,0.198,0.358,5.4,15.9,10.6,21.0,1.7,1.0,10.8,31.8,3.7,2.6,6.2,0.16,3.8,-0.2,3.6,2.7
Caron Butler,SF,31,LAC,63.0,1871.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059,-0.8,-1.2,-2.0,0.0
Cartier Martin,SF,27,WAS,17.0,391.0,12.8,0.555,0.56,0.142,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,0.5,0.2,0.7,0.09,-0.1,-1.0,-1.1,0.1
Chandler Parsons,SF,23,HOU,63.0,1804.0,13.3,0.513,0.324,0.142,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,1.6,1.8,3.4,0.09,0.1,0.7,0.8,1.3
Channing Frye,PF,28,PHO,64.0,1669.0,14.9,0.519,0.429,0.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,1.8,1.9,3.7,0.106,0.2,0.7,0.9,1.2
Charles Jenkins,PG,22,GSW,51.0,893.0,12.4,0.482,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,0.4,0.1,0.5,0.028,-2.7,-1.5,-4.2,-0.5
Charlie Villanueva,PF,27,DET,13.0,180.0,16.2,0.484,0.495,0.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,0.1,0.3,0.4,0.096,-0.1,-0.5,-0.7,0.1
Chase Budinger,SF,23,HOU,58.0,1298.0,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,2.0,1.0,3.0,0.111,1.8,-0.6,1.2,1.0
Chauncey Billups,SG,35,LAC,20.0,607.0,16.1,0.554,0.548,0.417,0.8,9.1,4.9,21.0,0.8,0.4,12.3,23.4,1.5,0.2,1.7,0.135,2.9,-2.0,0.9,0.4
Chris Andersen,C,33,DEN,32.0,486.0,18.9,0.583,0.0,0.759,11.9,23.3,17.8,1.8,2.0,7.4,10.6,14.8,1.0,0.8,1.9,0.183,0.5,1.8,2.3,0.5
Chris Bosh,PF,27,MIA,57.0,2007.0,18.9,0.551,0.043,0.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,0.165,1.0,-0.2,0.8,1.4
Chris Duhon,PG,29,ORL,63.0,1226.0,8.4,0.558,0.586,0.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,0.4,0.9,1.3,0.051,-2.4,0.6,-1.8,0.1
Chris Johnson,C,26,POR-NOH,27.0,175.0,10.8,0.557,0.0,0.463,10.1,16.8,13.5,1.8,1.9,4.0,23.3,17.1,0.0,0.2,0.2,0.059,-5.8,0.6,-5.2,-0.1
Chris Kaman,C,29,NOH,47.0,1372.0,15.3,0.478,0.0,0.179,7.9,23.5,15.8,14.0,1.0,4.7,16.7,26.6,-1.2,1.9,0.7,0.024,-1.8,0.5,-1.3,0.2
Chris Paul,PG,26,LAC,60.0,2181.0,27.0,0.581,0.239,0.339,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,10.4,2.3,12.7,0.278,6.7,2.4,9.2,6.1
Chris Singleton,SF,22,WAS,66.0,1431.0,8.3,0.462,0.407,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.052,-3.5,1.2,-2.2,-0.1
Chris Wilcox,C,29,BOS,28.0,481.0,12.4,0.612,0.0,0.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,0.4,0.9,1.3,0.132,-2.7,0.6,-2.1,0.0
Chris Wright,SF,23,GSW,24.0,186.0,18.6,0.597,0.0,0.689,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,0.5,0.2,0.6,0.163,0.0,0.1,0.0,0.1
Christian Eyenga,SF,22,CLE-LAL,7.0,102.0,4.8,0.298,0.12,0.32,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14.0,-0.2,0.1,-0.1,-0.061,-5.1,-0.4,-5.6,-0.1
Chuck Hayes,C,28,SAC,54.0,1039.0,8.9,0.459,0.012,0.229,7.3,18.0,12.4,10.4,1.8,1.2,21.1,9.9,0.1,0.5,0.6,0.028,-3.2,0.2,-3.0,-0.3
Cole Aldrich,C,23,OKC,26.0,173.0,17.7,0.592,0.0,0.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.3,0.4,0.6,0.176,-1.3,2.2,1.0,0.1
Corey Brewer,SF,25,DEN,59.0,1287.0,13.7,0.505,0.274,0.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,1.1,1.1,2.3,0.085,-0.8,0.7,-0.1,0.6
Corey Maggette,SF,32,CHA,32.0,881.0,14.1,0.517,0.177,0.558,2.6,14.0,8.1,8.3,1.4,0.1,11.3,27.4,0.5,0.1,0.7,0.038,-1.3,-2.6,-3.9,-0.4
Cory Higgins,PG,22,CHA,38.0,423.0,4.1,0.402,0.125,0.375,1.8,7.9,4.7,15.0,0.6,1.1,17.3,24.6,-1.2,-0.1,-1.3,-0.15,-6.6,-3.8,-10.4,-0.9
Cory Joseph,PG,20,SAS,29.0,266.0,6.9,0.374,0.214,0.243,2.2,8.5,5.4,17.4,1.4,0.8,13.4,15.4,-0.2,0.2,0.0,0.001,-4.4,-0.6,-5.0,-0.2
Courtney Fortson,PG,23,LAC-HOU,10.0,95.0,9.9,0.453,0.406,0.469,7.4,11.2,9.3,16.1,1.7,0.0,20.6,23.4,-0.1,0.1,0.0,-0.019,-2.9,-1.3,-4.3,-0.1
Courtney Lee,SG,26,HOU,58.0,1757.0,12.6,0.534,0.374,0.148,1.7,8.9,5.2,7.9,2.0,0.9,9.4,17.6,1.8,1.4,3.2,0.087,-0.4,0.3,0.0,0.9
Craig Brackins,PF,24,PHI,14.0,88.0,4.3,0.325,0.273,0.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-2.7,-9.0,-0.2
Craig Smith,PF,28,POR,47.0,464.0,13.6,0.556,0.009,0.453,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,0.6,0.4,1.0,0.105,-1.8,0.3,-1.5,0.1
D.J. Augustin,PG,24,CHA,48.0,1408.0,14.1,0.493,0.368,0.246,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.7,-0.2,0.5,0.018,0.7,-3.2,-2.5,-0.2
D.J. Kennedy,SF,22,CLE,2.0,59.0,4.7,0.466,0.333,0.167,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,0.0,0.0,0.0,-0.023,-5.9,-0.7,-6.7,-0.1
D.J. White,PF,25,CHA,58.0,1098.0,12.4,0.516,0.003,0.173,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,0.5,0.3,0.8,0.034,-2.3,-1.5,-3.8,-0.5
DaJuan Summers,SF,24,NOH,15.0,209.0,9.0,0.493,0.246,0.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,0.049,-3.1,-0.2,-3.2,-0.1
Daequan Cook,SG,24,OKC,57.0,989.0,9.2,0.509,0.77,0.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,0.8,0.8,1.6,0.078,-0.5,-0.7,-1.3,0.2
Dahntay Jones,SF,31,IND,65.0,1052.0,10.3,0.533,0.274,0.352,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-1.7,-0.1,-1.9,0.0
Damien Wilkins,SF,32,DET,60.0,922.0,6.9,0.445,0.119,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,-0.2,0.6,0.4,0.019,-4.2,0.2,-4.0,-0.5
Damion James,SF,24,NJN,7.0,170.0,6.1,0.422,0.029,0.343,4.6,18.3,11.3,2.8,2.2,3.2,23.0,14.1,-0.3,0.1,-0.2,-0.043,-6.2,0.2,-6.0,-0.2
Dan Gadzuric,C,33,NYK,2.0,13.0,-4.3,0.0,0.0,1.0,8.8,35.9,22.2,0.0,4.0,6.1,25.8,13.4,-0.1,0.0,0.0,-0.169,-15.9,0.3,-15.7,0.0
Daniel Gibson,SG,25,CLE,35.0,916.0,9.2,0.493,0.56,0.173,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,0.2,0.3,0.5,0.028,-1.9,-0.4,-2.2,-0.1
Daniel Orton,PF,21,ORL,16.0,187.0,12.7,0.549,0.033,0.833,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,0.2,0.3,0.5,0.129,-3.6,0.6,-3.0,0.0
Danilo Gallinari,SF,23,DEN,43.0,1351.0,16.5,0.563,0.393,0.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,2.9,1.0,3.9,0.14,1.9,-0.1,1.8,1.3
Danny Granger,SF,28,IND,62.0,2062.0,18.6,0.542,0.343,0.309,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,4.5,2.2,6.7,0.155,3.5,-0.6,2.9,2.5
Danny Green,SG,24,SAS,66.0,1522.0,15.5,0.579,0.491,0.21,4.2,12.9,8.6,8.3,2.0,2.2,11.4,17.6,2.5,2.0,4.5,0.142,1.8,1.2,3.0,1.9
Dante Cunningham,PF,24,MEM,64.0,1124.0,14.9,0.538,0.007,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6,13.6,1.8,1.7,3.4,0.147,-0.3,1.0,0.8,0.8
Darington Hobson,SG,24,MIL,5.0,39.0,-3.3,0.154,0.462,0.0,0.0,8.7,4.2,20.9,0.0,0.0,13.3,16.9,-0.2,0.0,-0.2,-0.225,-8.4,-4.5,-13.0,-0.1
Darius Morris,PG,21,LAL,19.0,169.0,5.2,0.5,0.214,0.214,1.4,8.8,5.3,19.1,0.6,0.0,29.2,17.6,-0.2,0.1,-0.2,-0.045,-5.8,-2.0,-7.8,-0.2
Darko Miličić,C,26,MIN,29.0,472.0,9.0,0.458,0.0,0.285,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,-0.4,0.4,0.0,0.003,-4.4,0.9,-3.5,-0.2
Darren Collison,PG,24,IND,60.0,1878.0,13.6,0.526,0.18,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.098,0.3,-0.5,-0.2,0.9
Darryl Watkins,C,27,NOH,5.0,98.0,10.8,0.525,0.0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.056,-5.0,1.1,-3.9,0.0
David Lee,PF,28,GSW,57.0,2121.0,19.7,0.549,0.005,0.304,9.2,19.9,14.6,13.6,1.3,0.8,12.5,26.0,3.8,1.2,5.0,0.113,1.2,-1.6,-0.3,0.9
David West,PF,31,IND,66.0,1925.0,17.8,0.531,0.013,0.246,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,3.4,2.5,5.9,0.147,1.4,0.4,1.8,1.8
DeAndre Jordan,C,23,LAC,66.0,1798.0,16.4,0.626,0.003,0.433,13.2,23.0,18.1,1.5,0.9,6.2,16.0,11.9,3.2,2.4,5.6,0.15,-0.4,0.4,0.1,0.9
DeAndre Liggins,SF,23,ORL,17.0,115.0,8.9,0.495,0.16,0.76,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,-0.1,0.1,0.0,0.0,-4.2,-0.3,-4.5,-0.1
DeJuan Blair,PF,22,SAS,64.0,1363.0,17.6,0.549,0.002,0.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,2.2,1.8,4.0,0.142,-0.4,0.0,-0.3,0.6
DeMar DeRozan,SG,22,TOR,63.0,2206.0,12.8,0.503,0.102,0.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,1.1,1.4,2.5,0.054,-1.4,-1.3,-2.7,-0.4
DeMarcus Cousins,C,21,SAC,64.0,1950.0,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,0.104,0.4,-1.3,-0.8,0.6
DeMarre Carroll,SF-PF,25,DEN-UTA,24.0,348.0,11.1,0.478,0.181,0.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,0.3,0.2,0.5,0.069,-1.4,-0.6,-1.9,0.0
DeSagana Diop,C,30,CHA,27.0,325.0,6.8,0.347,0.0,0.143,11.2,19.0,15.0,11.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.9,-0.3
DeShawn Stevenson,SF,30,NJN,51.0,960.0,4.3,0.413,0.843,0.093,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,-0.3,0.1,-0.3,-0.014,-3.9,-0.6,-4.4,-0.6
Delonte West,PG,28,DAL,44.0,1060.0,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,0.098,-0.6,1.6,1.0,0.8
Dennis Horner,PF,23,NJN,8.0,22.0,6.6,0.434,0.25,1.0,10.3,16.3,13.2,0.0,0.0,0.0,14.8,14.1,0.0,0.0,0.0,-0.012,-3.4,-4.7,-8.1,0.0
Derek Fisher,PG,37,LAL-OKC,63.0,1508.0,8.0,0.464,0.313,0.193,0.9,7.7,4.5,16.7,1.8,0.2,16.2,13.6,0.1,1.1,1.2,0.038,-3.7,0.4,-3.3,-0.5
Deron Williams,PG,27,NJN,55.0,1999.0,20.3,0.527,0.356,0.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,3.7,0.4,4.1,0.099,4.2,-1.9,2.3,2.2
Derrick Brown,SF,24,CHA,65.0,1443.0,14.7,0.556,0.059,0.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,2.0,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2
Derrick Byars,PF,27,SAS,2.0,37.0,14.9,0.392,0.545,0.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,0.1,0.1,0.1,0.147,-2.3,-2.5,-4.7,0.0
