Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Allonzo Trier,SG,23,NYK,64.0,1459.0,12.2,0.564,0.255,0.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,0.4,0.5,0.9,0.03,-1.6,-1.5,-3.1,-0.4
Amile Jefferson,PF,25,ORL,12.0,68.0,21.1,0.692,0.0,0.5,9.3,24.0,16.5,6.4,2.2,3.7,4.9,13.1,0.2,0.1,0.4,0.258,0.5,2.0,2.5,0.1
Amir Johnson,C,31,PHI,51.0,529.0,13.1,0.574,0.255,0.261,9.7,19.5,14.7,16.0,1.4,1.9,20.5,17.4,0.4,0.7,1.1,0.098,-2.9,0.6,-2.3,0.0
Andre Drummond,C,25,DET,79.0,2647.0,23.4,0.555,0.036,0.392,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,4.1,5.9,10.0,0.181,1.3,0.8,2.1,2.7
Andre Iguodala,SF,35,GSW,68.0,1578.0,13.1,0.587,0.477,0.222,3.4,13.2,8.5,16.8,1.8,2.7,13.6,10.4,2.4,1.8,4.2,0.129,0.1,1.7,1.8,1.5
Andre Ingram,SG,33,LAL,4.0,15.0,-11.9,0.0,0.5,0.0,7.0,6.7,6.9,0.0,3.1,0.0,14.3,19.3,-0.1,0.0,-0.1,-0.408,-14.8,-4.8,-19.6,-0.1
Andrew Bogut,C,34,GSW,11.0,134.0,13.4,0.523,0.0,0.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.1,0.2,0.3,0.111,-3.7,0.8,-2.9,0.0
Andrew Harrison,PG,24,MEM-CLE-NOP,17.0,187.0,5.8,0.443,0.472,0.34,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,0.0,-0.1,-0.027,-5.8,-1.2,-7.1,-0.2
Andrew Wiggins,SF,23,MIN,73.0,2543.0,12.4,0.493,0.288,0.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,-0.6,1.3,0.6,0.012,-1.2,-1.8,-3.0,-0.6
Anfernee Simons,SG,19,POR,20.0,141.0,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.02,-1.5,-3.7,-5.3,-0.1
Ante Žižić,C,22,CLE,59.0,1082.0,16.2,0.59,0.0,0.399,10.6,22.8,16.4,7.7,0.6,1.8,13.6,18.2,1.7,0.3,2.0,0.087,-1.1,-2.1,-3.2,-0.3
Anthony Davis,C,25,NOP,56.0,1850.0,30.3,0.597,0.141,0.422,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,6.4,3.1,9.5,0.247,7.1,2.3,9.4,5.3
Anthony Tolliver,PF,33,MIN,65.0,1079.0,8.6,0.571,0.83,0.232,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.052,-1.7,-0.7,-2.4,-0.1
Antonio Blakeney,SG,22,CHI,57.0,829.0,10.6,0.487,0.23,0.192,0.9,13.1,6.9,8.2,0.7,0.9,7.5,24.5,-0.8,0.3,-0.5,-0.03,-2.4,-2.7,-5.2,-0.7
Aron Baynes,C,32,BOS,51.0,821.0,14.0,0.567,0.274,0.278,11.4,19.8,15.6,9.3,0.7,3.7,13.8,15.2,1.3,1.1,2.4,0.139,-1.8,0.3,-1.5,0.1
Austin Rivers,SG,26,WAS-HOU,76.0,2028.0,7.7,0.503,0.572,0.166,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,0.4,0.8,1.2,0.028,-3.3,-1.0,-4.3,-1.1
Avery Bradley,SG,28,LAC-MEM,63.0,1905.0,7.6,0.496,0.403,0.082,2.5,7.3,4.9,11.8,1.0,0.7,12.4,16.2,-0.6,1.0,0.3,0.009,-2.8,-0.9,-3.7,-0.8
B.J. Johnson,SF,23,ATL-SAC,7.0,49.0,12.8,0.609,0.389,0.111,4.2,13.2,8.6,0.0,1.9,0.0,9.6,17.4,0.0,0.0,0.1,0.066,-2.3,-2.0,-4.3,0.0
Bam Adebayo,C,21,MIA,82.0,1913.0,17.9,0.623,0.031,0.465,9.2,24.0,16.6,14.2,1.8,3.0,17.1,15.8,3.4,3.4,6.8,0.171,-0.4,2.2,1.8,1.8
Ben McLemore,SG,25,SAC,19.0,158.0,10.5,0.541,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-2.1,-1.4,-3.5,-0.1
Ben Simmons,PG,22,PHI,79.0,2700.0,20.0,0.582,0.006,0.446,6.9,20.0,13.7,34.2,2.0,1.8,19.3,22.1,4.6,3.6,8.2,0.146,2.2,1.3,3.6,3.8
Billy Garrett,SG,24,NYK,4.0,63.0,9.8,0.452,0.296,0.148,0.0,5.1,2.5,18.0,0.8,1.3,6.5,20.9,0.0,0.0,0.0,-0.019,-3.9,-1.7,-5.5,-0.1
Bismack Biyombo,C,26,CHO,54.0,783.0,14.4,0.602,0.0,0.583,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,1.2,0.8,2.0,0.125,-2.4,0.0,-2.5,-0.1
Blake Griffin,PF,29,DET,75.0,2622.0,21.0,0.581,0.389,0.41,4.0,20.1,11.8,27.1,1.0,0.9,13.8,30.2,5.1,2.9,8.0,0.147,4.9,0.2,5.1,4.7
Boban Marjanović,C,30,LAC-PHI,58.0,681.0,24.2,0.664,0.038,0.504,14.0,26.9,20.6,12.8,1.1,3.1,15.7,23.3,2.1,0.9,3.0,0.212,2.8,0.3,3.2,0.9
Bobby Portis,PF,23,CHI-WAS,50.0,1299.0,16.1,0.529,0.304,0.154,9.0,24.9,16.8,8.8,1.3,1.3,9.9,24.6,0.5,1.1,1.6,0.06,-0.2,-2.3,-2.4,-0.1
Bogdan Bogdanović,SG,26,SAC,70.0,1947.0,14.1,0.53,0.431,0.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,1.3,1.4,2.7,0.067,-0.1,-0.6,-0.6,0.7
Bojan Bogdanović,SF,29,IND,81.0,2573.0,16.1,0.613,0.367,0.29,1.5,12.7,7.2,9.5,1.3,0.0,10.2,22.4,3.9,2.8,6.8,0.126,1.3,-0.6,0.7,1.7
Bonzie Colson,SF,23,MIL,8.0,98.0,12.9,0.454,0.538,0.231,8.8,21.5,15.5,4.0,2.4,0.9,6.5,19.6,0.0,0.2,0.2,0.085,-2.6,-0.8,-3.5,0.0
Brad Wanamaker,PG,29,BOS,36.0,343.0,14.3,0.597,0.371,0.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,0.6,0.4,1.0,0.134,-1.3,0.7,-0.7,0.1
Bradley Beal,SG,25,WAS,82.0,3028.0,20.8,0.581,0.37,0.278,3.1,11.7,7.4,24.1,1.9,1.6,11.0,28.4,5.9,1.7,7.6,0.12,3.8,-0.8,2.9,3.7
Brandon Goodwin,PG,23,DEN,16.0,57.0,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,0.0,0.0,0.0,0.021,-4.7,-4.8,-9.5,-0.1
Brandon Ingram,SF,21,LAL,52.0,1760.0,13.4,0.555,0.129,0.396,2.5,13.0,7.8,12.9,0.7,1.4,13.1,23.2,0.6,1.4,2.0,0.055,-1.3,-0.7,-2.0,0.0
Brandon Knight,PG,27,HOU-CLE,39.0,736.0,8.9,0.484,0.496,0.131,1.4,7.7,4.4,14.4,1.4,0.2,9.8,18.1,-0.1,0.0,0.0,-0.002,-3.5,-2.0,-5.4,-0.6
Brandon Sampson,SG,21,CHI,14.0,214.0,8.5,0.567,0.483,0.1,1.5,6.7,4.1,6.8,1.8,1.2,16.1,15.2,-0.1,0.1,0.0,0.01,-3.9,-0.9,-4.7,-0.1
Brook Lopez,C,30,MIL,81.0,2322.0,14.6,0.597,0.651,0.169,1.5,15.0,8.7,5.7,1.0,6.5,8.9,16.7,2.3,4.3,6.7,0.138,0.4,1.8,2.2,2.4
Bruce Brown,SG,22,DET,74.0,1449.0,6.9,0.469,0.296,0.191,3.5,10.7,7.0,8.8,1.4,2.1,11.9,11.5,-0.1,1.6,1.5,0.048,-4.4,1.0,-3.3,-0.5
Bruno Caboclo,PF,23,MEM,34.0,800.0,12.4,0.571,0.578,0.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,0.6,0.9,1.5,0.09,-1.1,0.1,-1.1,0.2
Bryn Forbes,SG,25,SAS,82.0,2293.0,12.0,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,2.5,1.3,3.8,0.079,-0.3,-0.9,-1.2,0.5
Buddy Hield,SG,26,SAC,82.0,2615.0,17.5,0.587,0.479,0.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,4.3,1.6,5.9,0.108,3.5,-1.4,2.1,2.7
C.J. Miles,SF,31,TOR-MEM,53.0,856.0,9.0,0.504,0.653,0.186,1.7,10.3,6.1,6.0,1.5,1.5,8.2,18.6,-0.2,0.9,0.7,0.041,-2.4,-0.5,-2.9,-0.2
C.J. Williams,SG,28,MIN,15.0,128.0,8.8,0.55,0.457,0.029,0.8,5.9,3.3,12.9,2.2,0.0,12.4,13.3,0.1,0.1,0.1,0.042,-3.8,0.2,-3.7,-0.1
CJ McCollum,SG,27,POR,70.0,2375.0,17.0,0.553,0.358,0.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,4.0,1.7,5.6,0.114,2.1,-1.0,1.0,1.8
Caleb Swanigan,PF,21,POR-SAC,21.0,178.0,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,-0.5,0.2,-0.2,-0.06,-7.1,0.0,-7.2,-0.2
Cameron Payne,PG,24,CHI-CLE,40.0,712.0,11.5,0.519,0.377,0.184,2.0,9.2,5.5,21.8,1.9,1.1,15.7,17.6,0.1,0.3,0.5,0.031,-2.3,-0.7,-3.0,-0.2
Cameron Reynolds,SG,23,MIN,19.0,259.0,10.4,0.58,0.654,0.115,1.6,11.3,6.4,6.8,1.1,0.7,5.7,14.1,0.3,0.1,0.4,0.078,-1.3,-1.2,-2.5,0.0
Caris LeVert,SF,24,BRK,40.0,1063.0,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6
Carmelo Anthony,PF,34,HOU,10.0,294.0,10.9,0.513,0.529,0.182,3.3,17.3,10.2,2.6,0.7,2.0,5.8,20.5,0.1,0.2,0.3,0.048,-1.3,-1.4,-2.7,-0.1
Cedi Osman,SF,23,CLE,76.0,2444.0,11.5,0.536,0.443,0.214,2.0,14.8,8.1,12.1,1.2,0.4,11.0,18.6,1.2,0.2,1.5,0.029,-1.4,-1.8,-3.2,-0.8
Chandler Hutchison,SF,22,CHI,44.0,895.0,8.8,0.507,0.239,0.182,3.7,18.9,11.2,5.3,1.2,0.6,10.0,12.2,0.0,0.6,0.6,0.03,-3.4,-0.5,-3.9,-0.4
Chandler Parsons,SF,30,MEM,25.0,496.0,8.5,0.484,0.516,0.137,0.9,15.2,7.9,13.4,1.9,1.0,14.2,20.3,-0.6,0.6,0.0,-0.004,-3.9,-0.5,-4.4,-0.3
Channing Frye,C,35,CLE,36.0,341.0,8.9,0.524,0.675,0.12,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,0.1,0.0,0.1,0.016,-1.7,-1.8,-3.5,-0.1
Chasson Randle,PG,25,WAS,49.0,743.0,9.9,0.555,0.53,0.286,1.4,6.8,4.1,17.5,1.6,0.3,15.0,16.4,0.4,0.2,0.6,0.041,-2.7,-1.3,-4.0,-0.4
Cheick Diallo,PF,22,NOP,64.0,896.0,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,1.4,1.2,2.6,0.14,-1.1,0.1,-0.9,0.2
Chimezie Metu,PF,21,SAS,29.0,145.0,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2
Chris Boucher,PF,26,TOR,28.0,163.0,22.2,0.563,0.487,0.197,10.9,25.8,18.5,1.9,1.8,12.2,7.8,23.6,0.2,0.4,0.7,0.194,-0.2,2.8,2.6,0.2
Chris Chiozza,PG,23,HOU,7.0,33.0,7.0,0.375,0.625,0.0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0.0,0.0,0.0,0.023,-2.7,1.4,-1.3,0.0
Chris Paul,PG,33,HOU,58.0,1857.0,19.7,0.56,0.493,0.282,2.1,13.9,7.9,39.3,3.0,0.8,15.8,22.5,4.4,2.2,6.6,0.172,2.7,1.1,3.9,2.8
Christian Wood,PF,23,MIL-NOP,21.0,251.0,21.9,0.607,0.222,0.479,7.2,26.5,17.0,4.8,1.3,3.2,10.7,26.1,0.4,0.3,0.8,0.151,1.4,-1.0,0.4,0.1
Clint Capela,C,24,HOU,67.0,2249.0,23.8,0.658,0.0,0.357,14.4,27.6,20.8,7.1,1.0,3.9,10.0,18.2,7.8,3.0,10.8,0.23,3.3,-0.3,3.0,2.8
Cody Zeller,C,26,CHO,49.0,1243.0,17.2,0.611,0.064,0.409,9.4,19.7,14.5,12.1,1.5,2.9,13.2,16.3,2.6,1.2,3.9,0.15,-0.6,0.7,0.1,0.7
Collin Sexton,PG,20,CLE,82.0,2605.0,12.0,0.52,0.245,0.211,2.3,8.0,5.0,15.3,0.8,0.2,12.3,25.2,-0.1,-0.5,-0.6,-0.011,-1.4,-3.3,-4.7,-1.8
Corey Brewer,SF,32,PHI-SAC,31.0,492.0,11.6,0.532,0.358,0.35,5.4,10.7,8.0,10.2,3.0,1.2,11.8,13.6,0.4,0.6,1.0,0.095,-2.9,1.6,-1.3,0.1
Cory Joseph,PG,27,IND,82.0,2063.0,11.0,0.474,0.312,0.078,2.1,12.6,7.5,20.7,2.2,0.9,12.4,13.7,0.5,2.9,3.5,0.081,-2.1,1.7,-0.4,0.9
Courtney Lee,SG,33,NYK-DAL,34.0,428.0,10.3,0.492,0.426,0.163,2.2,11.2,6.7,12.8,2.4,0.6,9.2,15.3,0.1,0.4,0.4,0.05,-3.4,0.8,-2.5,-0.1
Cristiano Felício,C,26,CHI,60.0,746.0,13.4,0.568,0.022,0.408,11.4,20.5,15.9,7.2,0.7,0.8,13.5,14.3,0.9,0.4,1.4,0.088,-2.0,-2.1,-4.1,-0.4
D'Angelo Russell,PG,22,BRK,81.0,2448.0,19.4,0.533,0.419,0.135,2.3,11.2,6.8,41.3,1.9,0.6,13.6,31.9,2.4,2.6,5.0,0.097,4.0,-0.6,3.4,3.4
D.J. Augustin,PG,31,ORL,81.0,2269.0,15.7,0.616,0.459,0.309,1.9,7.8,4.8,26.9,1.1,0.1,14.3,17.2,5.0,1.9,6.9,0.146,1.1,-0.7,0.5,1.4
D.J. Stephens,SG,28,MEM,1.0,7.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,33.3,19.1,0.0,0.0,0.0,-0.119,-7.1,1.6,-5.5,0.0
D.J. Wilson,PF,22,MIL,48.0,882.0,10.3,0.515,0.506,0.187,5.5,19.2,12.8,7.6,0.9,1.9,10.5,14.4,0.3,1.4,1.7,0.093,-2.4,0.2,-2.2,0.0
Dairis Bertāns,SG,29,NOP,12.0,167.0,2.0,0.362,0.723,0.0,1.3,4.3,2.8,7.2,0.3,0.0,4.1,12.0,-0.2,0.0,-0.2,-0.054,-5.6,-3.2,-8.8,-0.3
Damian Jones,C,23,GSW,24.0,410.0,15.3,0.72,0.0,0.5,8.4,11.0,9.8,8.7,1.4,5.1,15.1,11.1,1.0,0.5,1.5,0.173,-0.6,1.7,1.1,0.3
Damian Lillard,PG,28,POR,80.0,2838.0,23.7,0.588,0.419,0.335,2.6,11.1,7.0,30.6,1.5,1.0,10.8,29.3,9.7,2.4,12.1,0.205,6.6,-0.3,6.4,6.0
Damion Lee,SG,26,GSW,32.0,375.0,11.9,0.578,0.535,0.173,2.4,15.3,9.1,4.5,1.6,0.0,7.4,16.8,0.3,0.4,0.7,0.09,-1.2,-1.1,-2.2,0.0
Damyean Dotson,SG,24,NYK,73.0,2004.0,10.8,0.526,0.49,0.14,1.7,12.2,6.8,10.4,1.4,0.4,8.7,17.3,0.7,0.9,1.5,0.037,-1.7,-0.9,-2.6,-0.3
Daniel Hamilton,SG,23,ATL,19.0,204.0,7.1,0.455,0.383,0.1,5.0,19.5,12.1,14.5,1.4,0.4,20.3,15.7,-0.2,0.1,-0.1,-0.024,-3.6,-0.5,-4.1,-0.1
Daniel Theis,C,26,BOS,66.0,908.0,17.0,0.624,0.252,0.286,10.2,16.2,13.2,10.5,1.1,4.1,9.9,15.8,2.3,1.3,3.5,0.188,-0.8,0.9,0.0,0.5
Danilo Gallinari,SF,30,LAC,68.0,2059.0,21.0,0.633,0.421,0.459,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.191,4.9,-0.5,4.3,3.3
Danny Green,SG,31,TOR,80.0,2216.0,13.0,0.632,0.69,0.07,3.0,12.2,7.7,7.7,1.6,2.0,10.4,14.1,3.0,2.9,5.9,0.128,1.1,0.8,2.0,2.2
Dante Cunningham,PF,31,SAS,64.0,928.0,10.2,0.585,0.411,0.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,1.0,0.9,1.9,0.097,-1.3,0.6,-0.6,0.3
Dante Exum,PG,23,UTA,42.0,664.0,11.2,0.516,0.257,0.357,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,0.2,0.7,1.0,0.069,-2.0,-0.1,-2.1,0.0
Danuel House Jr.,SF,25,HOU,39.0,979.0,12.2,0.646,0.706,0.282,2.8,13.3,7.9,5.9,1.1,1.0,11.0,14.1,1.6,0.7,2.3,0.113,0.1,-0.5,-0.5,0.4
Dario Šarić,PF,24,PHI-MIN,81.0,2023.0,13.1,0.563,0.464,0.216,6.6,17.5,12.1,8.8,1.1,0.4,11.3,17.8,2.3,1.2,3.5,0.084,-0.3,-1.3,-1.6,0.2
Darius Miller,SF,28,NOP,69.0,1757.0,8.4,0.55,0.752,0.147,0.8,6.6,3.8,10.4,1.1,1.1,10.3,13.4,1.1,0.6,1.6,0.045,-2.1,-0.8,-2.9,-0.4
Darren Collison,PG,31,IND,76.0,2143.0,16.7,0.574,0.294,0.288,1.9,9.9,6.0,29.9,2.5,0.4,14.4,17.7,3.9,2.9,6.8,0.153,0.8,1.0,1.8,2.1
Daryl Macon,SG,23,DAL,8.0,90.0,5.5,0.482,0.407,0.259,2.4,11.8,7.1,11.2,0.5,0.0,16.6,17.2,-0.1,0.0,0.0,-0.022,-5.3,-2.6,-7.9,-0.1
David Nwaba,SF,26,CLE,51.0,984.0,12.5,0.558,0.286,0.324,4.4,14.4,9.2,8.1,1.8,1.5,8.8,14.6,1.1,0.3,1.4,0.069,-1.8,-0.3,-2.1,0.0
Davon Reed,SG,23,IND,10.0,47.0,8.1,0.5,0.333,0.0,4.8,9.2,7.1,8.5,1.0,0.0,7.7,12.1,0.0,0.0,0.1,0.064,-3.3,-2.2,-5.5,0.0
De'Aaron Fox,PG,21,SAC,81.0,2546.0,18.1,0.544,0.211,0.378,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,3.2,2.5,5.6,0.106,1.3,0.2,1.5,2.3
De'Anthony Melton,PG,20,PHO,50.0,984.0,9.9,0.466,0.371,0.109,2.8,12.5,7.5,22.3,3.3,1.9,21.8,15.0,-0.8,0.8,0.0,0.002,-3.8,1.1,-2.7,-0.2
DeAndre Jordan,C,30,DAL-NYK,69.0,2047.0,19.0,0.674,0.0,0.592,11.7,35.2,23.5,11.6,1.0,3.0,21.4,15.0,4.0,3.1,7.1,0.167,0.8,1.3,2.1,2.1
DeAndre' Bembry,SG,24,ATL,82.0,1931.0,10.8,0.508,0.281,0.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,-0.9,1.7,0.9,0.022,-3.3,0.8,-2.4,-0.2
DeMar DeRozan,SG,29,SAS,77.0,2688.0,19.6,0.542,0.034,0.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,3.6,2.6,6.3,0.112,1.0,0.1,1.1,2.2
DeMarcus Cousins,C,28,GSW,30.0,771.0,21.4,0.562,0.256,0.388,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,0.9,1.5,2.4,0.151,0.4,2.6,3.0,1.0
DeMarre Carroll,PF,32,BRK,67.0,1703.0,12.1,0.546,0.539,0.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,1.5,1.6,3.1,0.088,-0.9,-0.6,-1.5,0.2
DeVaughn Akoon-Purcell,SG,25,DEN,7.0,22.0,8.2,0.322,0.4,0.2,4.9,14.8,9.8,37.1,4.5,0.0,15.5,25.0,-0.1,0.0,0.0,-0.051,-7.9,2.1,-5.8,0.0
Deandre Ayton,C,20,PHO,71.0,2183.0,20.5,0.608,0.005,0.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,4.1,1.7,5.8,0.128,1.3,-1.1,0.2,1.2
Delon Wright,PG,26,TOR-MEM,75.0,1699.0,15.5,0.523,0.301,0.269,4.4,12.8,8.6,21.6,2.5,1.6,11.0,18.1,1.9,2.4,4.3,0.121,0.1,1.4,1.5,1.5
Demetrius Jackson,PG,24,PHI,6.0,39.0,21.0,0.656,0.4,0.267,5.6,2.6,4.1,19.6,2.4,0.0,5.6,19.1,0.2,0.0,0.2,0.231,3.6,0.9,4.5,0.1
Deng Adel,SF,21,CLE,19.0,194.0,2.7,0.424,0.639,0.111,1.6,9.6,5.4,3.4,0.3,1.8,13.7,9.9,-0.2,0.0,-0.2,-0.054,-5.9,-1.6,-7.5,-0.3
Dennis Schröder,PG,25,OKC,79.0,2314.0,12.7,0.508,0.33,0.206,1.6,11.3,6.3,20.4,1.3,0.4,12.5,24.2,0.4,2.4,2.9,0.06,-1.3,-0.7,-2.0,0.0
Dennis Smith Jr.,PG,21,DAL-NYK,53.0,1508.0,12.3,0.502,0.32,0.24,2.2,8.7,5.5,27.3,2.1,1.1,17.6,24.8,-1.2,1.2,0.0,0.001,-1.6,-0.4,-1.9,0.0
Deonte Burton,SG,25,OKC,32.0,240.0,7.0,0.47,0.329,0.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,-0.2,0.3,0.1,0.027,-4.9,0.6,-4.3,-0.1
Derrick Favors,C,27,UTA,76.0,1766.0,21.8,0.624,0.126,0.368,12.9,21.3,17.2,8.0,1.5,4.8,10.5,19.4,4.4,3.5,7.9,0.215,1.8,1.5,3.3,2.4
Derrick Jones Jr.,SF,21,MIA,60.0,1153.0,14.0,0.559,0.281,0.377,8.8,13.3,11.1,4.7,1.9,3.3,10.2,15.6,1.2,1.7,2.9,0.121,-1.5,1.0,-0.5,0.4
Derrick Rose,PG,30,MIN,51.0,1392.0,19.5,0.557,0.194,0.212,2.5,8.3,5.4,26.4,1.1,0.7,9.1,27.3,2.6,0.3,3.0,0.102,3.2,-1.7,1.4,1.2
Derrick White,PG,24,SAS,67.0,1728.0,14.8,0.555,0.262,0.227,2.2,13.3,7.8,21.0,1.9,2.3,14.0,17.7,1.7,1.9,3.6,0.101,-0.4,1.3,0.9,1.3
Devin Booker,SG,22,PHO,64.0,2242.0,20.2,0.584,0.33,0.362,1.9,11.3,6.5,34.1,1.2,0.5,15.4,32.9,3.3,0.3,3.5,0.076,3.3,-2.3,1.0,1.7
Devin Harris,PG,35,DAL,68.0,1071.0,10.7,0.527,0.576,0.386,1.2,9.9,5.6,16.7,1.6,1.3,12.1,18.5,0.6,0.9,1.5,0.068,-2.6,0.4,-2.2,-0.1
Devin Robinson,SF,23,WAS,7.0,95.0,20.6,0.616,0.063,0.438,6.7,16.2,11.4,9.5,2.0,5.3,5.0,17.9,0.2,0.1,0.3,0.175,0.8,1.1,1.9,0.1
Devonte' Graham,PG,23,CHO,46.0,676.0,10.3,0.459,0.56,0.213,1.6,8.6,5.0,24.8,1.7,0.3,11.3,17.0,0.2,0.3,0.5,0.035,-2.6,-1.3,-4.0,-0.3
Dewayne Dedmon,C,29,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,2.1,1.9,4.0,0.119,-0.3,0.8,0.5,1.0
Deyonta Davis,C,22,ATL,9.0,118.0,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2.0,0.0
