Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Bo Outlaw,PF,23,LAC,81.0,1655.0,13.3,0.519,0.015,0.572,8.1,14.6,11.1,7.6,2.8,6.7,16.1,12.7,0.3,2.2,2.5,0.071,-2.5,2.9,0.4,1.0
Bob Martin,C,25,LAC,1.0,14.0,3.3,0.2,0.0,0.0,15.8,0.0,8.4,10.2,0.0,5.2,0.0,15.5,0.0,0.0,0.0,-0.107,-6.4,-4.8,-11.1,0.0
Bobby Hurley,PG,23,SAC,68.0,1105.0,7.7,0.449,0.268,0.268,1.5,5.8,3.7,30.6,1.4,0.0,25.7,17.2,-1.1,0.8,-0.3,-0.014,-3.1,-1.5,-4.6,-0.7
Bobby Phills,SG,25,CLE,80.0,2500.0,12.2,0.477,0.067,0.288,4.4,9.0,6.6,12.9,2.6,0.8,10.9,19.8,0.5,3.6,4.0,0.078,-2.6,1.6,-1.0,0.6
Brad Lohaus,PF,30,MIA,61.0,730.0,12.7,0.562,0.671,0.065,4.4,12.1,8.2,8.9,1.4,2.6,10.9,16.1,0.9,0.6,1.5,0.099,1.3,0.1,1.4,0.6
Brian Grant,PF,22,SAC,80.0,2289.0,16.5,0.546,0.005,0.449,10.7,19.5,15.2,7.4,1.1,3.8,14.4,22.0,1.9,3.4,5.3,0.112,-0.8,0.6,-0.2,1.0
Brian Oliver,SG,26,WSB,6.0,42.0,6.9,0.559,0.0,0.889,0.0,11.4,5.5,13.5,0.0,0.0,19.3,16.2,0.0,0.0,0.0,0.022,-5.4,-1.2,-6.5,0.0
Brian Shaw,PG,28,ORL,78.0,1836.0,10.4,0.468,0.372,0.192,3.3,11.4,7.5,29.0,2.0,0.7,25.6,16.8,-0.4,1.8,1.3,0.035,-2.1,-0.1,-2.3,-0.1
Brooks Thompson,PG,24,ORL,38.0,246.0,10.5,0.486,0.509,0.105,3.4,7.2,5.3,25.5,2.1,0.6,18.5,25.5,-0.1,0.2,0.1,0.022,-3.5,-1.8,-5.3,-0.2
Bryant Stith,SG,24,DEN,81.0,2329.0,14.4,0.567,0.103,0.49,5.0,8.7,6.9,10.2,2.1,0.6,12.0,17.7,3.8,1.8,5.6,0.115,0.2,0.0,0.1,1.2
Bryon Russell,SF,24,UTA,63.0,860.0,11.0,0.507,0.185,0.391,6.7,13.4,10.2,5.7,2.9,1.0,13.1,16.9,0.1,1.3,1.4,0.079,-2.1,0.9,-1.2,0.2
Buck Williams,PF,34,POR,82.0,2422.0,13.6,0.545,0.003,0.339,11.2,20.4,15.6,4.7,1.4,2.1,14.6,14.2,2.5,3.6,6.1,0.121,-1.3,0.5,-0.8,0.7
Byron Houston,PF,25,SEA,39.0,258.0,13.8,0.533,0.206,0.355,9.4,15.8,12.7,3.6,2.5,1.5,13.9,24.1,0.1,0.4,0.5,0.091,-4.0,-1.3,-5.3,-0.2
Byron Scott,PG,33,IND,80.0,1528.0,15.8,0.587,0.348,0.389,1.5,10.3,6.0,12.2,2.1,0.7,14.8,24.0,2.1,1.9,3.9,0.124,1.1,0.3,1.4,1.3
Calbert Cheaney,SG,23,WSB,78.0,2651.0,14.2,0.529,0.251,0.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,2.1,1.1,3.2,0.058,0.3,-1.3,-1.1,0.6
Carl Herrera,PF,28,HOU,61.0,1331.0,11.7,0.548,0.006,0.358,8.9,14.8,12.0,4.9,1.5,2.0,15.8,15.1,0.6,1.5,2.1,0.076,-2.6,-0.1,-2.7,-0.3
Carlos Rogers,C,23,GSW,49.0,1017.0,14.3,0.542,0.041,0.429,11.7,18.7,15.1,5.8,1.1,3.5,17.2,20.3,0.1,0.8,0.9,0.045,-2.3,-1.1,-3.3,-0.3
Cedric Ceballos,SF,25,LAL,58.0,2029.0,19.9,0.57,0.149,0.299,9.2,16.1,12.6,8.9,1.5,0.6,11.5,26.5,3.5,1.7,5.2,0.123,2.8,-1.9,0.9,1.5
Charles Barkley,PF,31,PHO,68.0,2382.0,25.2,0.572,0.192,0.444,9.8,26.8,18.2,18.9,2.3,1.4,9.9,27.5,7.4,3.3,10.6,0.214,5.6,0.7,6.3,5.0
Charles Jones,PF,37,HOU,3.0,36.0,2.6,0.387,0.0,0.667,6.7,15.2,11.2,0.0,0.0,1.9,0.0,4.8,0.0,0.0,0.0,0.05,-7.2,0.3,-6.9,0.0
Charles Oakley,PF,31,NYK,50.0,1567.0,14.3,0.551,0.031,0.382,12.1,21.0,16.7,12.7,2.0,0.3,18.3,16.4,1.6,2.9,4.5,0.138,-0.7,1.3,0.7,1.0
Charles Shackleford,PF,28,MIN,21.0,239.0,16.6,0.637,0.0,0.308,8.3,25.9,17.2,6.2,1.8,1.9,9.8,15.6,0.5,0.3,0.8,0.16,-1.2,0.8,-0.4,0.1
Charles Smith,SF,29,NYK,76.0,2150.0,13.9,0.544,0.041,0.431,8.2,9.5,8.8,9.4,1.2,3.3,14.2,22.1,1.7,3.1,4.8,0.107,-1.6,0.6,-1.0,0.6
Charlie Ward,PG,24,NYK,10.0,44.0,-2.1,0.342,0.526,0.526,2.8,12.9,8.0,13.7,2.4,0.0,25.5,32.7,-0.3,0.1,-0.2,-0.258,-12.9,-2.1,-15.0,-0.1
Chris Childs,PG,27,NJN,53.0,1021.0,11.2,0.495,0.448,0.262,1.5,5.9,3.7,33.8,2.1,0.2,19.6,16.7,0.5,0.8,1.2,0.058,-1.9,-0.3,-2.2,-0.1
Chris Dudley,C,29,POR,82.0,2245.0,10.9,0.424,0.002,0.41,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0.4,3.7,4.1,0.087,-3.0,0.1,-3.0,-0.6
Chris Gatling,PF,27,GSW,58.0,1470.0,19.5,0.64,0.002,0.488,10.7,22.7,16.7,5.9,1.3,2.4,15.8,21.2,2.6,1.4,3.9,0.129,0.6,-0.5,0.1,0.8
Chris Mills,SF,25,CLE,80.0,2814.0,11.6,0.52,0.281,0.249,4.3,12.2,8.1,9.7,1.2,1.0,11.2,18.2,2.0,3.4,5.4,0.091,-1.3,0.2,-1.1,0.7
Chris Morris,SF,29,NJN,71.0,2131.0,15.5,0.504,0.37,0.228,9.3,11.4,10.3,12.0,2.1,1.7,11.1,21.8,1.8,2.2,4.0,0.09,1.4,0.0,1.4,1.8
Chris Mullin,SF,31,GSW,25.0,890.0,17.7,0.602,0.267,0.307,3.1,11.3,7.1,22.8,2.1,1.5,19.1,23.2,1.2,0.5,1.7,0.093,2.3,-0.2,2.1,0.9
Chris Smith,SG,24,MIN,64.0,1073.0,11.2,0.548,0.409,0.239,1.6,6.7,4.2,22.8,1.6,1.5,14.6,14.6,1.0,0.3,1.2,0.056,-0.7,-0.5,-1.1,0.2
Chris Webber,PF,21,WSB,54.0,2067.0,20.1,0.521,0.155,0.248,10.8,18.4,14.4,21.5,2.0,2.9,13.8,25.5,1.9,2.2,4.0,0.093,2.9,0.5,3.5,2.9
Chris Whitney,PG,23,SAS,25.0,179.0,3.0,0.405,0.404,0.234,2.7,5.4,4.1,21.2,1.1,0.0,25.8,17.2,-0.3,0.1,-0.2,-0.044,-7.0,-1.4,-8.4,-0.3
Christian Laettner,C,25,MIN,81.0,2770.0,17.7,0.58,0.043,0.543,7.3,19.7,13.6,15.5,1.9,2.4,16.5,22.5,3.6,2.6,6.2,0.108,0.7,0.4,1.1,2.2
Chuck Person,SF,30,SAS,81.0,2033.0,11.5,0.549,0.593,0.136,2.9,11.1,7.2,7.9,1.1,0.4,11.4,19.4,1.5,2.1,3.6,0.085,0.1,-0.6,-0.5,0.8
Chucky Brown,SF,26,HOU,41.0,814.0,12.4,0.619,0.017,0.356,9.5,16.8,13.3,5.5,0.7,1.2,12.6,12.7,1.3,0.8,2.1,0.123,-1.6,-0.8,-2.4,-0.1
Clarence Weatherspoon,SF,24,PHI,76.0,2991.0,15.2,0.489,0.017,0.305,5.6,15.0,10.3,12.8,2.0,1.7,12.0,23.8,0.7,2.9,3.6,0.057,-0.2,-0.4,-0.6,1.1
Cliff Levingston,PF,34,DEN,57.0,469.0,10.5,0.431,0.008,0.346,12.9,18.7,15.8,8.7,1.5,3.1,12.3,16.4,-0.1,0.6,0.5,0.052,-4.1,0.1,-4.0,-0.2
Clifford Robinson,SF,28,POR,75.0,2725.0,18.3,0.538,0.29,0.289,6.0,11.8,8.8,12.2,1.5,2.2,9.6,25.5,5.4,3.3,8.7,0.153,3.3,0.2,3.5,3.8
Clifford Rozier,C,22,GSW,66.0,1494.0,11.5,0.49,0.018,0.39,14.7,21.4,18.0,4.4,1.1,1.8,16.3,15.4,0.1,1.2,1.3,0.043,-3.0,-1.4,-4.3,-0.9
Clyde Drexler,SG,32,POR-HOU,76.0,2728.0,22.4,0.577,0.33,0.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,8.0,3.7,11.7,0.206,5.3,1.2,6.5,5.9
Corey Crowder,SF,25,SAS,7.0,29.0,-2.5,0.237,0.4,0.6,4.1,7.4,5.9,4.6,1.7,0.0,13.7,22.2,-0.2,0.0,-0.1,-0.224,-9.7,-4.5,-14.2,-0.1
Corey Gaines,SG,29,PHI,11.0,280.0,7.2,0.492,0.294,0.216,0.4,7.1,3.7,17.9,1.5,0.3,20.0,11.1,0.0,0.1,0.1,0.013,-4.2,0.0,-4.2,-0.1
Corie Blount,PF,26,CHI,68.0,889.0,11.7,0.497,0.01,0.319,14.2,17.6,15.9,9.8,1.5,2.8,19.8,14.9,0.3,1.5,1.7,0.094,-3.0,0.6,-2.4,-0.1
Craig Ehlo,SG,33,ATL,49.0,1166.0,13.9,0.526,0.318,0.168,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,0.8,1.4,2.1,0.088,0.1,0.2,0.3,0.7
Dale Davis,PF,25,IND,74.0,2346.0,16.1,0.57,0.002,0.45,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,2.6,4.3,6.8,0.14,0.1,0.8,0.9,1.7
Dale Ellis,SF,34,DEN,81.0,1996.0,12.9,0.553,0.34,0.164,3.5,9.7,6.7,4.8,1.0,0.3,8.9,20.6,2.4,1.0,3.4,0.083,0.5,-2.0,-1.5,0.2
Dan Majerle,SF,29,PHO,82.0,3091.0,15.1,0.555,0.532,0.274,3.9,10.1,7.0,15.6,1.6,0.9,8.3,17.6,6.0,1.7,7.7,0.12,2.4,-0.5,1.9,3.1
Dana Barros,PG,27,PHI,82.0,3318.0,20.9,0.632,0.365,0.331,0.9,8.7,4.8,32.6,2.4,0.1,15.3,21.2,10.5,2.2,12.7,0.183,4.7,0.2,5.0,5.8
Danny Ainge,SG,35,PHO,74.0,1374.0,14.3,0.596,0.507,0.308,2.1,7.0,4.6,21.7,1.7,0.4,14.2,17.6,2.8,0.6,3.4,0.118,0.9,-0.4,0.4,0.8
Danny Ferry,PF,28,CLE,82.0,1290.0,16.0,0.572,0.466,0.168,2.8,11.3,6.9,14.4,1.2,1.4,9.9,22.2,2.3,1.5,3.9,0.144,2.2,0.4,2.6,1.5
Danny Manning,PF,28,PHO,46.0,1510.0,18.1,0.578,0.034,0.325,7.4,13.7,10.5,16.4,1.4,2.8,14.5,23.8,2.2,1.2,3.4,0.109,0.9,-0.1,0.8,1.1
Danny Schayes,C,35,PHO,69.0,823.0,13.2,0.544,0.004,0.278,7.9,21.1,14.5,15.6,1.2,3.3,18.7,18.0,0.5,0.9,1.4,0.084,-3.1,1.4,-1.7,0.1
Danny Young,PG,32,MIL,7.0,77.0,14.3,0.688,0.706,0.059,1.5,6.4,3.9,24.2,2.7,0.0,18.7,12.3,0.2,0.0,0.2,0.141,0.9,2.4,3.3,0.1
Darnell Mee,SG,23,DEN,2.0,8.0,15.3,0.3,0.6,0.0,0.0,14.6,7.5,38.4,6.6,0.0,0.0,28.2,0.0,0.0,0.0,0.038,0.5,3.4,3.9,0.0
Darrell Armstrong,PG,26,ORL,3.0,8.0,40.2,0.563,0.75,0.25,14.8,0.0,7.2,76.1,6.3,0.0,10.1,53.0,0.1,0.0,0.1,0.492,13.9,3.7,17.6,0.0
Darrick Martin,PG,23,MIN,34.0,803.0,10.3,0.485,0.163,0.279,2.2,7.6,4.9,28.2,2.2,0.0,19.2,18.4,-0.2,0.3,0.1,0.004,-3.1,-1.2,-4.4,-0.5
Darrin Hancock,SF,23,CHH,46.0,424.0,11.2,0.554,0.025,0.322,4.1,10.4,7.4,11.6,2.4,0.7,17.8,18.4,-0.1,0.5,0.4,0.049,-3.0,0.7,-2.3,0.0
David Benoit,SF,26,UTA,71.0,1841.0,13.9,0.564,0.196,0.267,6.9,17.6,12.5,4.7,1.3,2.1,10.3,18.0,2.3,2.4,4.6,0.121,-0.1,-0.3,-0.4,0.8
David Robinson,C,29,SAS,81.0,3074.0,29.1,0.602,0.013,0.57,9.1,22.6,16.2,13.7,2.2,5.9,11.1,29.9,10.7,6.7,17.5,0.273,6.0,3.2,9.2,8.7
David Wesley,PG,24,BOS,51.0,1380.0,12.9,0.533,0.38,0.3,2.5,7.3,4.9,27.2,3.0,0.4,19.7,13.8,1.5,1.1,2.6,0.091,-0.4,0.9,0.5,0.9
David Wingate,SG,31,CHH,52.0,515.0,8.1,0.46,0.18,0.197,2.6,10.8,6.9,16.2,1.9,0.8,16.9,14.3,-0.2,0.6,0.4,0.037,-4.3,1.3,-3.0,-0.1
David Wood,PF,30,GSW,78.0,1336.0,10.3,0.567,0.279,0.359,6.8,13.2,10.0,7.0,1.0,0.7,12.3,13.6,1.7,0.5,2.2,0.078,-2.6,-0.7,-3.3,-0.4
Dee Brown,SG,26,BOS,79.0,2792.0,15.7,0.562,0.335,0.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,5.0,1.8,6.8,0.117,1.8,0.3,2.1,2.9
Dell Curry,SG,30,CHH,69.0,1718.0,15.5,0.565,0.464,0.143,3.0,8.4,5.8,11.5,1.7,0.8,10.6,24.9,1.6,1.7,3.3,0.093,2.1,-0.6,1.5,1.5
Dennis Rodman,PF,33,SAS,49.0,1568.0,16.6,0.604,0.008,0.463,20.8,37.8,29.7,8.5,1.0,1.0,25.3,10.9,2.6,3.2,5.8,0.178,1.4,0.4,1.8,1.5
Dennis Scott,SF,26,ORL,62.0,1499.0,16.3,0.577,0.546,0.177,2.0,9.0,5.6,12.9,1.5,0.6,7.6,21.6,3.5,1.1,4.6,0.147,3.2,-0.8,2.5,1.7
Derek Harper,PG,33,NYK,80.0,2716.0,12.6,0.547,0.386,0.254,1.4,6.8,4.2,26.7,1.5,0.3,15.2,16.7,3.2,3.1,6.4,0.113,-0.1,0.3,0.2,1.5
Derek Strong,PF,26,BOS,70.0,1344.0,12.5,0.545,0.021,0.523,11.5,20.8,16.1,4.7,0.9,0.7,16.3,15.6,1.4,1.1,2.4,0.086,-1.5,-1.3,-2.8,-0.3
Derrick Alston,C,22,PHI,64.0,1032.0,11.6,0.481,0.016,0.465,11.0,13.8,12.4,5.1,2.0,2.5,14.6,15.7,0.0,1.0,1.0,0.045,-2.5,-0.1,-2.6,-0.2
Derrick Coleman,PF,27,NJN,56.0,2103.0,19.0,0.525,0.137,0.56,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,2.4,2.7,5.1,0.117,1.4,0.1,1.5,1.8
Derrick McKey,SF,28,IND,81.0,2805.0,15.0,0.558,0.107,0.357,5.5,11.4,8.5,16.2,2.4,1.4,14.8,18.5,3.6,3.9,7.4,0.127,0.7,1.6,2.2,3.0
Derrick Phelps,PG,22,SAC,3.0,5.0,-17.3,0.0,0.0,2.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,16.7,0.0,0.0,0.0,-0.339,-23.6,-4.3,-27.9,0.0
Detlef Schrempf,SF,32,SEA,82.0,2886.0,20.3,0.641,0.182,0.523,5.7,15.1,10.5,16.4,1.6,0.9,12.6,21.0,9.8,3.1,12.9,0.215,4.3,0.1,4.4,4.7
Dickey Simpkins,PF,22,CHI,59.0,586.0,11.0,0.478,0.0,0.391,12.1,18.3,15.2,9.4,0.9,0.9,17.3,19.8,-0.1,0.8,0.7,0.058,-3.6,-1.4,-4.9,-0.4
Dikembe Mutombo,C,28,DEN,82.0,3100.0,17.0,0.595,0.0,0.604,12.7,26.7,19.9,5.5,0.7,7.5,19.5,14.4,3.5,5.2,8.7,0.135,0.0,1.8,1.8,2.9
Dino Radja,PF,27,BOS,66.0,2147.0,17.9,0.537,0.001,0.334,7.9,23.1,15.4,8.7,1.4,2.7,13.1,24.5,2.0,2.5,4.5,0.102,0.0,0.0,0.0,1.1
Doc Rivers,PG,33,NYK-SAS,63.0,989.0,12.2,0.475,0.421,0.272,1.8,10.3,6.3,23.3,3.3,1.5,15.1,17.7,0.3,1.7,2.0,0.097,-2.0,3.0,1.0,0.8
Dominique Wilkins,SF,35,BOS,77.0,2423.0,16.3,0.519,0.247,0.291,7.4,11.8,9.5,11.5,1.3,0.4,11.6,26.6,2.6,1.3,3.9,0.076,2.2,-2.1,0.1,1.3
Don MacLean,PF,25,WSB,39.0,1052.0,11.7,0.511,0.111,0.377,4.9,13.5,9.0,7.5,0.7,0.2,9.5,19.3,0.8,0.3,1.1,0.051,-2.1,-2.1,-4.3,-0.6
Donald Hodge,C,25,DAL,54.0,633.0,8.5,0.461,0.069,0.25,6.5,14.8,10.4,9.5,0.8,1.5,14.7,17.3,-0.1,0.4,0.3,0.026,-4.5,-0.4,-4.9,-0.5
Donald Royal,SF,28,ORL,70.0,1841.0,12.2,0.561,0.009,0.689,5.3,11.8,8.7,14.2,1.2,0.6,18.1,16.1,2.2,1.4,3.6,0.094,-1.3,-0.4,-1.7,0.1
Dontonio Wingfield,SF,20,SEA,20.0,81.0,14.2,0.415,0.235,0.196,16.4,27.4,22.0,6.0,3.1,2.9,12.6,33.9,-0.2,0.2,0.0,0.007,-7.8,-3.4,-11.1,-0.2
Donyell Marshall,SF,21,MIN-GSW,72.0,2086.0,12.5,0.465,0.277,0.253,7.6,15.0,11.3,8.6,1.1,3.0,10.6,22.9,-0.9,1.2,0.3,0.007,-1.6,-1.6,-3.2,-0.7
Doug Christie,SG,24,NYK,12.0,79.0,-3.7,0.31,0.318,0.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,-0.5,0.1,-0.3,-0.202,-12.9,-0.7,-13.5,-0.2
Doug Edwards,PF,24,ATL,38.0,212.0,10.1,0.54,0.021,0.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,-0.1,0.3,0.2,0.043,-4.8,-0.1,-4.8,-0.2
Doug Lee,SG,30,SAC,22.0,75.0,18.1,0.628,0.72,0.84,0.0,7.6,3.9,10.4,4.2,3.0,12.7,23.3,0.2,0.1,0.4,0.229,0.6,4.0,4.6,0.1
Doug Overton,PG,25,WSB,82.0,1704.0,11.6,0.521,0.251,0.251,1.7,8.2,4.8,21.3,1.6,0.1,15.8,16.9,1.1,0.6,1.7,0.048,-1.4,-1.2,-2.6,-0.3
