Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Andre Brown,PF,27,CHA,4.0,41.0,-1.5,0.254,0.0,0.286,21.3,15.0,18.1,3.5,1.3,0.0,38.8,14.8,-0.2,0.0,-0.1,-0.122,-11.2,-2.9,-14.2,-0.1
Andre Iguodala,SF,25,PHI,82.0,3269.0,18.4,0.56,0.228,0.454,3.3,14.0,8.6,22.4,2.1,0.9,13.9,22.3,5.6,3.5,9.2,0.134,2.6,0.6,3.2,4.3
Andre Miller,PG,32,PHI,82.0,2976.0,18.6,0.548,0.051,0.393,4.9,9.9,7.4,30.2,2.0,0.4,14.0,21.8,6.2,2.5,8.8,0.141,2.4,0.0,2.4,3.3
Andrea Bargnani,PF,23,TOR,78.0,2453.0,14.6,0.559,0.304,0.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,1.8,2.0,3.9,0.076,-0.1,-0.7,-0.8,0.7
Andrei Kirilenko,PF,27,UTA,67.0,1831.0,16.8,0.549,0.128,0.546,5.5,15.3,10.4,14.7,2.3,3.3,14.6,20.3,2.0,2.6,4.6,0.122,0.9,1.7,2.6,2.2
Andrew Bogut,C,24,MIL,36.0,1124.0,16.2,0.586,0.0,0.309,11.8,27.7,19.4,10.7,1.1,2.7,19.3,17.8,1.0,1.6,2.6,0.112,0.0,1.3,1.3,1.0
Andrew Bynum,C,21,LAL,50.0,1446.0,20.0,0.598,0.0,0.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,3.2,2.3,5.5,0.184,0.8,0.3,1.1,1.1
Andris Biedriņš,C,22,GSW,62.0,1863.0,19.1,0.585,0.002,0.405,13.0,27.4,20.2,10.0,1.7,3.6,14.9,16.9,3.3,2.1,5.4,0.139,0.9,0.4,1.3,1.5
Andrés Nocioni,PF-SF,29,CHI-SAC,76.0,1991.0,12.2,0.555,0.444,0.261,3.1,17.8,10.5,8.3,1.0,1.2,12.6,20.1,1.4,1.4,2.8,0.068,-1.0,-0.9,-1.9,0.0
Antawn Jamison,PF,32,WAS,81.0,3096.0,20.6,0.549,0.221,0.314,7.2,20.5,13.7,9.1,1.6,0.7,7.1,25.9,6.6,1.6,8.1,0.126,3.3,-1.7,1.6,2.8
Anthony Carter,PG,33,DEN,78.0,1787.0,10.8,0.49,0.228,0.202,2.7,10.4,6.7,29.9,2.7,0.6,26.9,14.3,-0.3,2.1,1.8,0.047,-2.0,0.8,-1.3,0.3
Anthony Johnson,PG,34,ORL,80.0,1481.0,10.3,0.505,0.349,0.213,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,0.7,2.1,2.8,0.091,-1.9,1.1,-0.8,0.4
Anthony Morrow,SG,23,GSW,67.0,1515.0,14.7,0.588,0.345,0.172,5.6,8.7,7.1,8.2,1.2,0.5,8.3,17.7,3.0,0.0,3.0,0.096,1.7,-1.9,-0.2,0.7
Anthony Parker,SG,33,TOR,80.0,2637.0,12.1,0.524,0.32,0.192,2.0,12.0,7.1,15.7,2.0,0.4,12.2,16.3,1.4,2.0,3.4,0.063,-1.1,0.4,-0.7,0.8
Anthony Randolph,PF,19,GSW,63.0,1129.0,16.9,0.506,0.009,0.327,12.4,22.6,17.5,6.8,1.8,4.5,14.0,21.7,0.4,1.2,1.6,0.069,-1.5,-0.8,-2.3,-0.1
Anthony Roberson,PG,25,NYK-CHI,29.0,276.0,11.4,0.487,0.675,0.042,2.4,6.6,4.4,11.3,1.8,0.3,6.1,20.6,0.1,0.1,0.2,0.041,-0.8,-0.6,-1.4,0.0
Anthony Tolliver,PF,23,SAS,19.0,208.0,7.6,0.375,0.631,0.154,7.0,16.4,11.7,12.1,1.3,0.4,9.2,17.8,-0.3,0.3,0.0,0.01,-3.6,-0.3,-3.9,-0.1
Antoine Wright,SF,24,DAL,65.0,1552.0,8.6,0.501,0.346,0.22,2.3,7.7,5.0,7.4,1.6,1.3,10.3,15.6,0.3,1.2,1.4,0.044,-3.4,-0.1,-3.5,-0.6
Antonio Daniels,PG,33,WAS-NOH,74.0,1021.0,12.1,0.536,0.254,0.424,0.6,8.5,4.5,26.9,1.4,0.1,18.1,15.9,0.9,0.6,1.5,0.068,-1.3,-1.4,-2.6,-0.2
Antonio McDyess,PF,34,DET,62.0,1866.0,16.6,0.529,0.0,0.164,11.6,27.2,19.3,7.3,1.2,2.1,8.3,15.7,2.8,2.8,5.6,0.144,0.0,0.4,0.5,1.2
Arron Afflalo,SG,23,DET,74.0,1234.0,8.9,0.548,0.357,0.237,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,0.8,1.0,1.8,0.069,-2.8,0.2,-2.6,-0.2
Austin Croshere,PF,33,MIL-SAS,14.0,100.0,14.2,0.452,0.385,0.308,12.7,28.1,20.1,14.4,0.5,0.8,11.9,23.0,0.0,0.1,0.1,0.052,0.9,-1.1,-0.2,0.0
Baron Davis,PG,29,LAC,65.0,2248.0,14.5,0.46,0.342,0.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.6,0.013,0.0,-0.8,-0.8,0.7
Ben Gordon,SG,25,CHI,82.0,2999.0,17.0,0.573,0.321,0.29,2.0,8.8,5.4,15.9,1.2,0.5,11.9,25.0,5.2,1.7,6.9,0.11,2.4,-1.3,1.1,2.3
Ben Wallace,PF,34,CLE,56.0,1314.0,12.2,0.45,0.0,0.413,12.8,19.7,16.4,4.7,2.0,4.5,15.7,7.8,0.8,2.9,3.8,0.138,-0.8,2.4,1.6,1.2
Beno Udrih,PG,26,SAC,73.0,2270.0,12.3,0.525,0.162,0.216,2.4,9.0,5.7,24.7,1.8,0.4,17.2,18.2,1.0,0.2,1.2,0.026,-1.6,-1.5,-3.1,-0.6
Blake Ahearn,PG,24,SAS,3.0,19.0,12.9,0.581,0.667,0.333,0.0,6.2,3.1,16.0,2.9,0.0,12.7,20.1,0.0,0.0,0.1,0.149,-2.2,1.4,-0.9,0.0
Bobby Brown,SG-PG,24,SAC-MIN,68.0,931.0,8.9,0.476,0.361,0.119,1.7,4.8,3.3,20.9,1.2,0.2,14.3,21.3,-0.5,-0.1,-0.6,-0.029,-2.2,-2.8,-5.0,-0.7
Bobby Jackson,PG,35,SAC,71.0,1484.0,12.4,0.502,0.406,0.208,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18.0,0.8,0.4,1.2,0.038,-0.9,-0.9,-1.8,0.1
Bobby Simmons,SF,28,NJN,71.0,1729.0,12.0,0.596,0.594,0.132,4.9,14.3,9.5,8.5,1.5,0.5,11.7,14.3,2.4,1.0,3.4,0.095,0.3,-0.4,0.0,0.8
Boris Diaw,PF,26,PHO-CHA,81.0,2754.0,14.4,0.565,0.205,0.166,5.3,13.8,9.6,21.2,1.2,1.6,18.5,19.7,1.9,2.8,4.7,0.082,0.8,0.3,1.2,2.2
Brad Miller,C,32,SAC-CHI,70.0,2100.0,16.7,0.566,0.091,0.443,8.3,21.9,15.0,17.9,1.3,1.3,15.1,18.4,3.6,1.5,5.1,0.117,1.0,0.1,1.1,1.6
Brandan Wright,PF,21,GSW,39.0,688.0,18.7,0.57,0.016,0.346,9.8,15.0,12.4,4.9,1.6,3.7,7.5,19.0,1.4,0.4,1.9,0.131,0.8,-0.7,0.1,0.4
Brandon Bass,C,23,DAL,81.0,1574.0,16.4,0.571,0.012,0.413,9.5,17.2,13.4,4.3,0.9,2.6,12.5,20.0,2.5,1.6,4.1,0.124,-0.7,-0.8,-1.5,0.2
Brandon Roy,SG,24,POR,78.0,2903.0,24.0,0.573,0.167,0.383,4.4,11.6,7.9,25.4,1.7,0.6,9.0,27.4,10.9,2.6,13.5,0.223,6.0,0.1,6.2,6.0
Brandon Rush,SG,23,IND,75.0,1803.0,9.0,0.505,0.363,0.115,2.1,12.3,7.1,5.4,1.0,1.5,11.0,16.4,-0.4,1.3,0.9,0.024,-2.1,-0.7,-2.8,-0.3
Brendan Haywood,C,29,WAS,6.0,175.0,14.9,0.49,0.0,0.42,8.5,21.4,14.8,7.3,1.2,7.0,13.2,17.7,0.0,0.2,0.2,0.041,-2.1,0.1,-2.0,0.0
Brent Barry,SG,37,HOU,56.0,857.0,9.2,0.575,0.762,0.116,2.4,10.1,6.4,13.7,1.5,0.3,21.0,12.4,0.4,1.1,1.5,0.082,-1.2,1.2,0.1,0.5
Brevin Knight,PG,33,UTA,74.0,938.0,9.5,0.414,0.032,0.339,1.7,9.5,5.6,28.1,3.7,0.3,23.3,13.5,-0.6,1.3,0.7,0.035,-4.0,2.1,-1.9,0.0
Brian Cardinal,PF,31,MIN,64.0,909.0,8.1,0.515,0.544,0.207,4.8,13.8,9.1,12.3,2.1,1.1,20.7,11.5,0.1,0.7,0.9,0.045,-3.6,1.2,-2.4,-0.1
Brian Cook,PF,28,ORL-HOU,30.0,171.0,7.6,0.47,0.395,0.079,4.8,16.1,10.6,5.1,0.9,1.3,14.2,24.8,-0.3,0.3,0.0,-0.001,-5.2,-1.0,-6.2,-0.2
Brian Scalabrine,C,30,BOS,39.0,504.0,7.4,0.558,0.535,0.158,1.8,9.9,6.0,5.3,0.7,1.6,9.0,12.4,0.4,0.7,1.1,0.105,-2.5,1.1,-1.5,0.1
Brian Skinner,PF,32,LAC,51.0,843.0,10.6,0.474,0.01,0.229,9.6,18.5,13.9,5.1,1.1,4.6,16.0,14.5,-0.3,0.7,0.4,0.024,-4.5,0.0,-4.4,-0.5
Brook Lopez,C,20,NJN,82.0,2501.0,17.9,0.568,0.002,0.257,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9
Bruce Bowen,SF,37,SAS,80.0,1506.0,5.4,0.539,0.524,0.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,0.3,1.9,2.2,0.07,-4.0,1.7,-2.3,-0.1
C.J. Miles,SG,21,UTA,72.0,1623.0,11.8,0.546,0.319,0.158,3.3,9.0,6.1,10.4,1.5,0.7,9.6,18.4,1.6,1.3,2.9,0.086,-1.1,-0.4,-1.6,0.2
C.J. Watson,PG,24,GSW,77.0,1883.0,14.2,0.564,0.214,0.343,2.3,8.8,5.5,16.2,2.5,0.1,12.5,16.8,2.7,0.6,3.3,0.084,-0.5,-0.1,-0.5,0.7
Calvin Booth,C,32,MIN-SAC,8.0,56.0,11.4,0.592,0.0,0.8,10.1,12.6,11.5,0.0,0.9,2.7,6.9,11.6,0.1,0.0,0.1,0.106,-2.7,-2.2,-4.8,0.0
Carl Landry,PF,25,HOU,69.0,1467.0,17.7,0.634,0.007,0.462,10.3,16.7,13.6,4.6,0.9,1.5,11.9,18.1,3.7,2.2,5.9,0.193,0.3,0.4,0.7,1.0
Carlos Boozer,PF,27,UTA,37.0,1197.0,17.2,0.523,0.0,0.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,0.9,1.7,2.6,0.105,0.0,-0.5,-0.6,0.4
Carmelo Anthony,SF,24,DEN,66.0,2277.0,19.0,0.532,0.141,0.388,5.6,17.0,11.5,18.1,1.7,0.8,12.3,31.5,2.4,2.6,5.0,0.105,1.5,-1.0,0.5,1.5
Caron Butler,SG,28,WAS,67.0,2585.0,18.8,0.552,0.194,0.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,3.4,1.1,4.5,0.083,2.0,-1.1,0.9,1.9
Cartier Martin,SF,24,CHA,33.0,266.0,9.2,0.489,0.429,0.325,3.3,12.0,7.7,8.0,1.6,1.2,9.3,17.2,0.1,0.3,0.4,0.07,-3.2,0.3,-2.8,-0.1
Cedric Simmons,PF,23,CHI-SAC,18.0,84.0,10.8,0.453,0.0,0.64,6.9,15.1,11.0,3.9,0.6,3.5,5.9,18.1,0.0,0.1,0.0,0.022,-2.4,-1.8,-4.1,0.0
Channing Frye,PF,25,POR,63.0,746.0,10.0,0.465,0.124,0.135,6.7,16.7,11.6,5.3,1.3,1.7,9.3,19.7,0.0,0.8,0.8,0.054,-3.9,-0.3,-4.2,-0.4
Charlie Bell,SG,29,MIL,70.0,1783.0,9.8,0.525,0.458,0.153,2.0,7.1,4.4,13.3,1.5,0.3,12.0,16.0,0.9,1.2,2.2,0.059,-1.4,-0.3,-1.7,0.2
Charlie Villanueva,PF,24,MIL,78.0,2095.0,18.6,0.529,0.237,0.22,8.3,21.6,14.7,12.4,1.2,2.2,10.4,28.5,2.2,2.7,4.9,0.112,1.6,-0.6,1.1,1.6
Chauncey Billups,PG,32,DET-DEN,79.0,2789.0,18.8,0.592,0.405,0.467,1.4,8.4,5.0,28.9,1.7,0.5,13.0,21.7,7.9,2.2,10.1,0.174,3.8,-0.5,3.4,3.8
Cheikh Samb,C,24,DEN-LAC-NYK,18.0,83.0,5.3,0.214,0.094,0.219,13.6,19.5,16.7,1.7,1.9,9.1,7.9,20.6,-0.4,0.1,-0.2,-0.144,-8.8,-2.9,-11.7,-0.2
Chris Andersen,C,30,DEN,71.0,1460.0,18.1,0.608,0.034,0.62,13.4,21.6,17.6,3.2,1.4,9.3,15.7,13.4,2.5,2.8,5.4,0.176,-0.3,2.4,2.2,1.5
Chris Bosh,C,24,TOR,77.0,2928.0,22.1,0.569,0.039,0.489,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,6.6,3.1,9.7,0.159,3.0,-0.4,2.7,3.5
Chris Douglas-Roberts,SG,22,NJN,44.0,585.0,12.2,0.531,0.068,0.352,2.8,7.4,5.1,14.8,1.1,1.0,13.2,18.7,0.4,0.2,0.6,0.046,-1.3,-1.2,-2.5,-0.1
Chris Duhon,PG,26,NYK,79.0,2906.0,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,3.1,1.0,4.2,0.069,-0.2,-1.4,-1.5,0.3
Chris Kaman,C,26,LAC,31.0,921.0,14.4,0.552,0.0,0.246,9.1,22.2,15.5,8.8,1.0,3.6,19.9,20.9,-0.3,0.8,0.6,0.03,-2.8,-0.3,-3.1,-0.3
Chris Mihm,C,29,LAL,18.0,105.0,10.0,0.418,0.0,0.175,16.4,20.2,18.3,13.7,0.5,4.4,18.8,22.2,-0.1,0.2,0.1,0.026,-6.4,0.2,-6.2,-0.1
Chris Paul,PG,23,NOH,78.0,3002.0,30.0,0.599,0.14,0.418,2.8,14.6,8.7,54.5,3.9,0.3,13.5,27.5,13.3,5.0,18.3,0.292,7.2,3.8,11.0,9.9
Chris Quinn,PG,25,MIA,66.0,962.0,12.9,0.539,0.474,0.201,1.0,8.4,4.7,21.5,1.3,0.2,9.5,17.0,1.5,0.6,2.1,0.104,-0.2,-0.8,-1.0,0.2
Chris Wilcox,C,26,OKC-NYK,62.0,1049.0,13.3,0.518,0.011,0.378,10.2,20.0,15.0,7.6,1.3,1.1,14.8,21.3,0.1,1.0,1.1,0.048,-2.9,-1.0,-3.8,-0.5
Chuck Hayes,C,25,HOU,71.0,858.0,7.8,0.375,0.035,0.168,10.5,23.0,17.0,7.0,2.1,1.6,17.1,7.9,-0.1,1.7,1.6,0.092,-4.1,2.6,-1.5,0.1
Chucky Atkins,PG,34,DEN-OKC,33.0,412.0,6.2,0.408,0.504,0.142,1.4,5.3,3.4,20.9,1.2,0.4,16.1,15.4,-0.3,0.2,-0.2,-0.018,-4.0,-1.3,-5.3,-0.3
Corey Brewer,SF,22,MIN,15.0,307.0,11.2,0.473,0.133,0.211,6.6,12.3,9.3,12.9,2.6,0.8,11.7,16.3,0.1,0.3,0.3,0.052,-2.7,1.2,-1.5,0.0
Corey Maggette,PF,29,GSW,51.0,1588.0,16.9,0.582,0.15,0.655,3.4,16.0,9.7,9.2,1.4,0.3,12.8,25.2,2.8,0.6,3.3,0.1,-0.2,-1.8,-2.0,0.0
Courtney Lee,SG,23,ORL,77.0,1939.0,10.7,0.556,0.376,0.174,1.1,9.1,5.2,7.6,2.0,0.5,10.6,15.5,1.3,3.1,4.4,0.108,-2.1,1.9,-0.1,0.9
Courtney Sims,C,25,PHO-NYK,2.0,13.0,12.8,0.5,0.0,0.0,16.3,17.4,16.8,0.0,0.0,0.0,14.3,23.5,0.0,0.0,0.0,-0.013,-1.6,-5.5,-7.0,0.0
Craig Smith,PF,25,MIN,74.0,1460.0,16.9,0.599,0.002,0.482,7.6,15.5,11.4,9.7,1.1,1.0,14.4,22.5,2.3,0.8,3.1,0.104,0.0,-0.6,-0.6,0.5
Cuttino Mobley,SG,33,LAC,11.0,365.0,10.3,0.491,0.24,0.123,2.8,6.5,4.6,5.8,2.1,0.4,10.5,21.5,-0.3,0.1,-0.1,-0.017,-2.8,-1.0,-3.9,-0.2
D.J. Augustin,PG,21,CHA,72.0,1908.0,14.9,0.587,0.396,0.375,1.1,7.5,4.3,22.6,1.2,0.1,14.1,20.8,3.6,1.5,5.1,0.128,1.4,-0.5,0.9,1.4
D.J. Mbenga,C,28,LAL,23.0,181.0,13.9,0.504,0.018,0.14,5.7,13.6,9.7,7.2,2.8,10.2,17.7,17.8,-0.1,0.4,0.3,0.091,-5.0,4.4,-0.6,0.1
D.J. White,PF,22,OKC,7.0,130.0,19.8,0.556,0.0,0.26,8.7,19.8,14.2,8.3,1.2,2.8,5.1,20.0,0.3,0.1,0.4,0.157,0.7,-0.3,0.4,0.1
Daequan Cook,SF,21,MIA,75.0,1833.0,10.3,0.512,0.612,0.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,0.9,1.3,2.2,0.056,-0.8,-1.4,-2.1,0.0
Dahntay Jones,SG,28,DEN,79.0,1426.0,9.0,0.533,0.051,0.449,4.9,8.7,6.8,8.2,1.7,1.0,14.5,14.7,0.7,1.3,2.0,0.067,-3.2,0.3,-2.9,-0.3
Damien Wilkins,SG,29,OKC,41.0,636.0,8.3,0.467,0.338,0.216,3.6,9.2,6.3,9.1,1.8,0.8,13.7,18.8,-0.4,0.4,0.0,0.002,-3.8,-0.9,-4.7,-0.4
Damon Jones,PG,32,MIL,18.0,108.0,6.2,0.485,0.824,0.0,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,0.0,-0.007,-2.4,-1.6,-4.0,-0.1
Dan Gadzuric,C,30,MIL,67.0,941.0,12.2,0.495,0.008,0.279,11.4,21.0,16.0,6.5,1.8,3.8,13.0,15.0,0.4,1.4,1.8,0.094,-3.2,0.7,-2.5,-0.1
Daniel Gibson,PG,22,CLE,75.0,1795.0,10.1,0.519,0.537,0.163,2.1,7.9,5.1,11.3,1.3,0.7,9.7,16.5,1.5,2.3,3.8,0.101,-1.4,0.3,-1.0,0.4
Danilo Gallinari,SG,20,NYK,28.0,412.0,13.4,0.621,0.576,0.216,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16.0,0.7,0.3,1.0,0.119,0.5,0.1,0.6,0.3
Danny Granger,SF,25,IND,67.0,2424.0,21.8,0.584,0.352,0.36,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,5.6,2.4,8.0,0.158,4.9,-0.1,4.8,4.2
Darius Miles,SF,27,MEM,34.0,298.0,16.1,0.533,0.061,0.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,0.077,-0.7,1.6,0.9,0.2
Darius Songaila,C,30,WAS,77.0,1521.0,13.9,0.57,0.002,0.197,5.6,12.1,8.8,10.3,2.2,1.1,13.0,17.1,1.8,0.7,2.4,0.076,-1.7,-0.2,-2.0,0.0
Darko Miličić,C,23,MEM,61.0,1034.0,13.8,0.533,0.0,0.395,9.7,21.8,15.7,5.6,1.1,4.0,13.3,16.3,0.7,1.2,1.9,0.088,-2.2,0.2,-2.0,0.0
Darnell Jackson,PF,23,CLE,51.0,430.0,7.2,0.483,0.023,0.407,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,0.094,-5.4,0.2,-5.2,-0.4
Darrell Arthur,PF,20,MEM,76.0,1464.0,11.3,0.456,0.005,0.138,8.9,20.3,14.5,5.0,1.9,2.9,9.2,16.3,-0.1,1.8,1.7,0.055,-3.5,0.1,-3.4,-0.5
David Lee,C,25,NYK,81.0,2824.0,19.0,0.59,0.003,0.347,9.6,27.9,18.4,10.1,1.4,0.6,12.0,19.2,5.9,3.1,9.0,0.154,1.0,-0.2,0.8,2.0
David West,PF,28,NOH,76.0,2982.0,18.9,0.54,0.019,0.321,6.5,19.7,13.1,10.9,0.9,1.9,10.0,26.5,4.2,3.5,7.8,0.125,1.3,-0.6,0.6,2.0
DeAndre Jordan,C,20,LAC,53.0,771.0,14.1,0.585,0.0,0.741,10.5,25.5,17.8,2.3,0.7,5.7,17.4,13.9,0.4,0.9,1.3,0.079,-3.2,-0.1,-3.3,-0.3
DeMarcus Nelson,PG,23,GSW,13.0,171.0,6.5,0.44,0.056,0.259,3.8,11.4,7.6,11.3,2.6,0.8,20.0,18.8,-0.3,0.1,-0.3,-0.071,-6.1,0.6,-5.5,-0.2
DeSagana Diop,C,27,DAL-CHA,75.0,1036.0,9.7,0.425,0.0,0.386,13.3,18.2,15.8,4.6,1.5,4.3,16.3,10.8,-0.2,1.6,1.4,0.065,-3.6,0.8,-2.8,-0.2
DeShawn Stevenson,SG,27,WAS,32.0,886.0,6.9,0.41,0.558,0.26,1.4,8.9,5.0,16.3,1.3,0.2,11.1,14.9,-0.6,0.0,-0.6,-0.032,-3.2,-1.5,-4.7,-0.6
Dee Brown,PG,24,WAS-PHO,19.0,261.0,6.6,0.449,0.49,0.102,3.1,10.1,6.5,19.8,2.0,0.0,24.9,11.8,-0.2,0.1,-0.1,-0.018,-4.8,-0.3,-5.1,-0.2
Delonte West,SG,25,CLE,64.0,2152.0,14.1,0.559,0.365,0.173,1.8,9.2,5.6,16.6,2.4,0.5,12.0,16.7,3.0,3.4,6.4,0.142,0.1,1.7,1.7,2.0
Demetris Nichols,SF,24,CHI-NYK,4.0,14.0,8.8,0.354,0.222,0.222,0.0,16.2,7.8,12.2,0.0,5.2,0.0,31.0,0.0,0.0,0.0,-0.108,-3.0,-1.8,-4.8,0.0
Derek Fisher,PG,34,LAL,82.0,2441.0,12.1,0.546,0.439,0.189,1.2,7.4,4.4,14.9,2.0,0.2,8.8,14.7,3.6,2.7,6.3,0.123,-0.5,0.7,0.2,1.3
Deron Williams,PG,24,UTA,68.0,2505.0,21.1,0.573,0.23,0.39,1.1,8.1,4.6,47.8,1.5,0.6,16.5,24.7,6.5,1.9,8.4,0.16,4.8,-0.9,4.0,3.8
Derrick Rose,PG,20,CHI,81.0,3000.0,16.0,0.516,0.06,0.207,3.7,8.4,6.1,28.8,1.1,0.4,13.3,22.6,3.4,1.5,4.9,0.078,1.1,-1.5,-0.4,1.2
Desmon Farmer,SG,27,SAS,3.0,54.0,0.4,0.437,0.857,0.143,0.0,13.1,6.6,5.4,0.0,0.0,21.2,16.9,-0.1,0.1,-0.1,-0.071,-8.1,-1.8,-9.9,-0.1
Desmond Mason,SG,31,OKC,39.0,1064.0,7.1,0.456,0.011,0.298,4.4,12.8,8.5,6.7,0.7,2.1,14.8,15.7,-1.0,0.7,-0.3,-0.012,-4.8,-0.3,-5.1,-0.8
Devean George,SF,31,DAL,43.0,708.0,7.0,0.485,0.535,0.155,4.1,8.5,6.3,3.0,1.7,1.1,10.1,10.9,0.1,0.6,0.6,0.042,-3.1,0.3,-2.8,-0.1
Devin Brown,SG,30,NOH,63.0,869.0,9.7,0.459,0.31,0.319,4.3,12.2,8.3,10.2,2.0,0.5,13.1,22.8,-0.8,1.0,0.1,0.007,-3.5,-0.7,-4.3,-0.5
Devin Harris,PG,25,NJN,69.0,2494.0,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,5.9,1.7,7.5,0.145,3.3,-0.5,2.8,3.0
