Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Carlos Boozer,PF,31,CHI,79.0,2546.0,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-0.3,0.2,-0.1,1.2
Carlos Delfino,SF,30,HOU,67.0,1689.0,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2.0,0.4,10.0,18.6,2.0,1.5,3.5,0.101,1.1,0.3,1.4,1.5
Carmelo Anthony,PF,28,NYK,67.0,2482.0,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2.0,9.5,0.184,6.0,-1.7,4.3,3.9
Caron Butler,SF,32,LAC,78.0,1879.0,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,-0.1,-1.2,-1.3,0.3
Cartier Martin,SF,28,WAS,41.0,694.0,9.7,0.511,0.579,0.111,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,-0.2,0.9,0.7,0.047,-1.6,-0.5,-2.1,0.0
Chandler Parsons,SF,24,HOU,76.0,2758.0,15.3,0.584,0.421,0.165,3.3,13.2,8.3,15.6,1.4,0.9,12.7,18.3,4.9,2.1,7.0,0.121,2.0,0.0,2.0,2.8
Charles Jenkins,SG-PG,23,GSW-PHI,59.0,441.0,7.5,0.425,0.017,0.182,2.0,6.0,4.0,14.8,1.8,0.4,13.8,15.5,-0.3,0.3,0.0,-0.005,-4.6,-0.4,-4.9,-0.3
Charlie Villanueva,PF,28,DET,69.0,1092.0,14.0,0.481,0.558,0.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,0.4,1.1,1.6,0.069,0.5,-0.5,0.0,0.6
Chase Budinger,SF,24,MIN,23.0,508.0,12.6,0.516,0.424,0.22,3.3,13.0,8.0,8.3,1.4,1.1,9.9,20.5,0.3,0.4,0.7,0.066,-0.6,-0.8,-1.4,0.1
Chauncey Billups,SG,36,LAC,22.0,418.0,15.0,0.601,0.682,0.364,0.6,8.4,4.6,17.4,1.5,0.2,14.5,19.6,1.0,0.3,1.3,0.146,1.6,-1.1,0.5,0.3
Chris Andersen,C,34,MIA,42.0,624.0,17.4,0.631,0.024,0.756,11.9,21.5,17.0,4.0,1.4,5.8,12.8,14.4,1.6,1.1,2.7,0.207,-1.0,0.8,-0.2,0.3
Chris Bosh,C,28,MIA,74.0,2454.0,20.0,0.592,0.082,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,5.6,3.4,9.0,0.175,1.5,-0.2,1.3,2.1
Chris Copeland,PF,28,NYK,56.0,862.0,16.8,0.583,0.368,0.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,1.5,0.6,2.1,0.117,1.1,-1.6,-0.5,0.3
Chris Douglas-Roberts,SG,26,DAL,6.0,63.0,8.3,0.462,0.286,0.714,0.0,8.7,4.4,8.9,1.6,0.0,5.2,14.0,0.0,0.0,0.1,0.041,-3.9,0.2,-3.8,0.0
Chris Duhon,PG,30,LAL,46.0,820.0,8.0,0.517,0.74,0.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,0.6,0.4,1.0,0.056,-2.4,-0.5,-2.9,-0.2
Chris Johnson,C,27,MIN-MEM,30.0,284.0,18.4,0.65,0.0,0.453,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,0.6,0.4,1.0,0.176,-1.2,2.8,1.6,0.3
Chris Kaman,C,30,DAL,66.0,1363.0,16.3,0.529,0.002,0.138,8.1,22.1,15.2,6.6,1.1,3.0,13.6,25.3,0.0,1.6,1.6,0.058,-1.5,-0.8,-2.4,-0.1
Chris Paul,PG,27,LAC,70.0,2335.0,26.4,0.594,0.271,0.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.287,6.4,2.4,8.8,6.4
Chris Quinn,SG,29,CLE,7.0,78.0,1.3,0.296,0.313,0.125,1.4,1.6,1.5,16.3,2.0,0.0,26.2,13.1,-0.2,0.0,-0.2,-0.124,-7.2,-1.9,-9.2,-0.1
Chris Singleton,PF,23,WAS,57.0,924.0,7.8,0.425,0.149,0.29,6.1,16.1,11.0,6.3,2.1,2.1,14.2,15.7,-1.0,1.5,0.5,0.028,-5.6,1.3,-4.3,-0.6
Chris Wilcox,C,30,BOS,61.0,830.0,15.3,0.725,0.007,0.379,8.1,17.3,12.8,4.2,2.0,2.7,16.0,12.1,1.8,1.3,3.1,0.181,-1.5,1.5,0.0,0.4
Chris Wright,SG,23,DAL,3.0,4.0,-1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,34.2,0.0,0.0,0.0,-0.375,-10.8,-8.5,-19.2,0.0
Chuck Hayes,C,29,SAC,74.0,1209.0,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,1.1,0.4,1.5,0.06,-1.2,-0.2,-1.4,0.2
Cole Aldrich,C,24,HOU-SAC,45.0,388.0,11.1,0.563,0.0,0.25,8.7,26.7,17.7,3.4,0.7,4.6,20.6,12.7,0.1,0.4,0.6,0.07,-3.5,0.6,-2.9,-0.1
Corey Brewer,SF,26,DEN,82.0,2003.0,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3.0,0.9,9.4,23.4,1.7,2.2,3.9,0.093,-0.2,0.6,0.4,1.2
Corey Maggette,SF,33,DET,18.0,257.0,7.9,0.489,0.276,0.632,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,0.0,0.1,0.1,0.017,-4.9,-0.9,-5.9,-0.2
Cory Higgins,SG,23,CHA,6.0,32.0,12.6,0.352,0.263,0.105,3.5,7.4,5.4,29.8,4.9,0.0,0.0,28.3,0.0,0.0,0.0,-0.022,-3.5,0.2,-3.3,0.0
Cory Joseph,PG,21,SAS,28.0,388.0,13.5,0.528,0.191,0.191,3.8,11.3,7.7,20.2,2.0,0.7,15.0,16.6,0.4,0.5,0.9,0.113,-1.2,0.8,-0.4,0.2
Courtney Lee,SG,27,BOS,78.0,1941.0,11.7,0.545,0.294,0.136,1.9,9.4,5.8,11.7,2.4,0.9,13.0,15.7,0.9,2.4,3.3,0.082,-1.8,1.2,-0.5,0.7
D.J. Augustin,PG,25,IND,76.0,1226.0,11.0,0.527,0.646,0.337,1.9,6.3,4.1,21.6,1.5,0.2,16.8,15.1,1.4,1.5,2.8,0.112,-0.7,0.1,-0.6,0.5
D.J. White,PF,26,BOS,12.0,86.0,14.7,0.538,0.0,0.391,5.7,12.0,8.9,7.5,0.6,5.5,6.9,15.9,0.1,0.1,0.2,0.117,-0.6,-0.3,-0.9,0.0
DaJuan Summers,PF,25,LAC,2.0,7.0,4.3,0.25,0.0,0.0,0.0,33.5,17.0,21.7,0.0,0.0,0.0,26.1,0.0,0.0,0.0,-0.124,-6.3,-2.6,-8.9,0.0
Daequan Cook,SG,25,HOU-CHI,49.0,441.0,5.8,0.398,0.545,0.072,1.8,14.1,7.9,6.7,0.9,1.2,8.0,19.2,-0.6,0.4,-0.2,-0.019,-3.5,-1.3,-4.8,-0.3
Dahntay Jones,SF,32,DAL-ATL,78.0,1016.0,6.4,0.482,0.221,0.509,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14.0,0.0,0.6,0.6,0.026,-4.9,-0.6,-5.5,-0.9
Damian Lillard,PG,22,POR,82.0,3167.0,16.4,0.546,0.391,0.249,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,5.1,0.7,5.8,0.088,2.1,-1.9,0.3,1.8
Damien Wilkins,SG,33,PHI,61.0,1095.0,12.5,0.533,0.161,0.345,3.2,7.8,5.4,12.9,1.8,1.3,11.9,17.4,1.0,0.9,1.9,0.083,-2.3,0.1,-2.2,-0.1
Damion James,SF,25,BRK,2.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,-3.8,17.8,14.0,0.0
Daniel Gibson,PG,26,CLE,46.0,919.0,7.7,0.475,0.66,0.15,0.6,7.3,3.8,13.4,1.7,0.4,10.5,14.3,0.3,0.2,0.5,0.026,-2.8,-0.6,-3.4,-0.3
Daniel Orton,C,22,OKC,13.0,104.0,14.0,0.493,0.0,0.654,15.5,13.4,14.3,5.7,2.0,2.2,10.7,16.4,0.1,0.1,0.3,0.135,-2.6,-0.4,-3.1,0.0
Danilo Gallinari,SF,24,DEN,71.0,2309.0,16.7,0.561,0.416,0.4,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,5.2,2.0,7.2,0.151,2.9,-0.1,2.8,2.8
Danny Granger,SF,29,IND,5.0,74.0,4.0,0.35,0.286,0.229,4.6,8.9,6.8,6.9,1.4,1.0,9.4,26.2,-0.2,0.1,-0.1,-0.075,-6.3,-2.4,-8.7,-0.1
Danny Green,SG,25,SAS,80.0,2201.0,14.1,0.6,0.623,0.119,2.0,10.3,6.4,9.5,2.1,1.8,11.9,16.6,2.6,3.2,5.9,0.128,1.4,1.4,2.8,2.7
Dante Cunningham,PF,25,MIN,80.0,2010.0,13.3,0.485,0.009,0.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,1.1,2.4,3.5,0.084,-1.8,0.4,-1.4,0.3
Darius Johnson-Odom,SG,23,LAL,4.0,6.0,-6.7,0.0,0.25,0.0,18.9,53.7,36.7,21.7,0.0,0.0,0.0,29.7,-0.1,0.0,-0.1,-0.439,-15.0,-6.0,-21.0,0.0
Darius Miller,SF,22,NOH,52.0,694.0,6.3,0.529,0.519,0.074,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9.0,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1
Darius Morris,PG,22,LAL,48.0,683.0,8.1,0.475,0.351,0.197,4.0,5.2,4.6,16.8,1.6,0.2,18.1,16.2,-0.1,0.3,0.2,0.016,-3.3,-0.9,-4.2,-0.4
Darko Miličić,C,27,BOS,1.0,5.0,-30.2,0.0,0.0,0.0,0.0,22.9,11.8,0.0,0.0,0.0,66.7,28.4,-0.1,0.0,-0.1,-0.779,-32.8,-5.5,-38.3,0.0
Darrell Arthur,PF,24,MEM,59.0,970.0,11.8,0.477,0.05,0.128,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,0.2,1.5,1.7,0.084,-2.8,0.4,-2.4,-0.1
Darren Collison,PG,25,DAL,81.0,2372.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,4.0,1.7,5.6,0.114,0.4,-0.3,0.1,1.3
David Lee,PF,29,GSW,79.0,2907.0,19.2,0.561,0.003,0.276,8.5,24.5,16.8,16.5,1.2,0.6,13.7,23.2,5.4,3.7,9.1,0.15,1.4,0.4,1.8,2.8
David West,PF,32,IND,73.0,2435.0,20.1,0.545,0.019,0.312,6.8,18.8,12.9,16.8,1.6,2.1,12.0,24.4,4.4,4.7,9.1,0.179,2.4,1.5,4.0,3.7
DeAndre Jordan,C,24,LAC,82.0,2010.0,17.2,0.606,0.0,0.51,12.7,22.4,17.6,2.2,1.3,4.7,14.3,15.9,3.0,3.2,6.2,0.148,-0.1,-0.2,-0.2,0.9
DeAndre Liggins,SG,24,OKC,39.0,290.0,9.4,0.528,0.404,0.383,5.5,14.7,10.5,7.2,3.2,0.8,20.3,10.8,0.1,0.5,0.6,0.092,-3.2,2.5,-0.7,0.1
DeJuan Blair,PF,23,SAS,61.0,851.0,14.6,0.543,0.004,0.258,9.5,21.1,15.6,8.3,2.2,0.9,14.0,19.0,0.7,1.5,2.2,0.126,-2.4,0.8,-1.6,0.1
DeMar DeRozan,SG,23,TOR,82.0,3013.0,14.7,0.523,0.097,0.347,1.9,10.9,6.3,12.0,1.3,0.6,9.6,24.2,3.1,1.6,4.7,0.075,-0.2,-1.2,-1.4,0.4
DeMarcus Cousins,C,22,SAC,75.0,2289.0,20.2,0.524,0.021,0.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,2.0,2.3,4.4,0.092,0.7,-0.5,0.2,1.2
DeMarre Carroll,SF,26,UTA,66.0,1111.0,15.5,0.535,0.216,0.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,2.0,1.1,3.1,0.134,0.4,0.9,1.3,0.9
DeQuan Jones,SF,22,ORL,63.0,803.0,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.007,-3.8,-0.8,-4.5,-0.5
DeSagana Diop,C,31,CHA,22.0,226.0,6.6,0.292,0.037,0.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,-0.3,0.2,-0.1,-0.017,-5.2,0.5,-4.7,-0.2
DeShawn Stevenson,SG,31,ATL,56.0,1158.0,8.1,0.522,0.798,0.088,1.8,10.1,6.0,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,0.061,-2.0,-0.4,-2.4,-0.1
Derek Fisher,SG-PG,38,DAL-OKC,33.0,575.0,7.7,0.492,0.497,0.236,0.4,6.6,3.6,11.7,1.7,0.4,14.4,16.4,0.0,0.4,0.4,0.034,-3.1,-0.3,-3.4,-0.2
Deron Williams,PG,28,BRK,78.0,2842.0,20.3,0.574,0.398,0.328,1.2,8.5,4.8,37.5,1.4,0.8,14.5,24.4,9.1,1.8,10.9,0.184,4.5,-0.7,3.8,4.2
Derrick Favors,PF,21,UTA,77.0,1787.0,17.5,0.533,0.009,0.458,11.9,24.0,17.9,6.8,2.0,5.7,15.9,20.6,1.5,2.9,4.4,0.117,-1.6,1.1,-0.5,0.7
Derrick Williams,PF,21,MIN,78.0,1916.0,14.5,0.515,0.249,0.346,5.6,20.6,12.8,4.2,1.2,1.5,10.0,23.5,1.0,2.1,3.0,0.076,-0.5,-1.0,-1.5,0.2
Devin Ebanks,SF,23,LAL,19.0,197.0,6.3,0.411,0.301,0.192,5.7,16.9,11.5,7.8,0.8,0.4,12.2,20.4,-0.2,0.1,-0.1,-0.025,-5.3,-2.5,-7.7,-0.3
Devin Harris,SG,29,ATL,58.0,1421.0,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,1.8,1.5,3.3,0.111,-0.5,0.6,0.1,0.8
Dexter Pittman,C,24,MIA-MEM,11.0,32.0,1.6,0.325,0.0,0.273,27.2,18.5,22.7,0.0,0.0,0.0,19.6,22.4,-0.1,0.0,-0.1,-0.107,-12.1,-6.6,-18.8,-0.1
Diante Garrett,PG,24,PHO,19.0,149.0,9.0,0.375,0.306,0.204,3.7,7.8,5.7,31.3,3.4,0.0,23.1,20.7,-0.3,0.1,-0.2,-0.073,-3.6,-0.9,-4.4,-0.1
Dion Waiters,SG,21,CLE,61.0,1756.0,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1
Dirk Nowitzki,PF,34,DAL,53.0,1661.0,19.8,0.564,0.216,0.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5.0,0.145,3.0,0.1,3.1,2.2
