Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Billy Thomas,SF,29,NJN,25.0,356.0,8.2,0.47,0.596,0.096,2.3,9.9,6.1,8.0,2.1,0.2,8.4,14.1,0.0,0.4,0.4,0.055,-3.2,-0.1,-3.3,-0.1
Bo Outlaw,PF,33,PHO,39.0,214.0,8.1,0.382,0.0,0.265,8.4,17.6,13.2,7.7,1.4,3.7,17.4,9.4,0.0,0.3,0.2,0.053,-3.3,2.2,-1.2,0.0
Bob Sura,PG,31,HOU,61.0,1922.0,14.4,0.533,0.308,0.373,4.9,15.3,10.2,27.3,1.8,0.3,20.0,18.0,1.8,2.9,4.8,0.119,0.1,1.4,1.5,1.7
Bobby Jackson,SG,31,SAC,25.0,536.0,18.0,0.537,0.376,0.227,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,1.1,0.3,1.4,0.126,2.2,-1.0,1.3,0.5
Bobby Simmons,SF,24,LAC,75.0,2799.0,16.1,0.54,0.113,0.268,5.7,13.2,9.6,13.1,2.0,0.4,10.6,21.0,4.2,2.6,6.8,0.117,0.8,0.0,0.7,1.9
Bonzi Wells,SG,28,MEM,69.0,1489.0,15.9,0.515,0.169,0.305,4.0,14.4,9.2,10.2,3.1,1.4,11.4,25.0,0.6,2.5,3.1,0.1,-0.8,1.4,0.6,1.0
Boris Diaw,SG,22,ATL,66.0,1201.0,10.0,0.479,0.17,0.262,5.0,11.8,8.2,19.5,1.6,1.2,21.0,15.5,-0.3,0.4,0.1,0.005,-2.7,-0.8,-3.5,-0.4
Boštjan Nachbar,PF-SF,24,HOU-NOH,71.0,1341.0,10.1,0.534,0.477,0.285,2.1,14.4,8.0,9.8,1.2,1.0,13.6,18.6,0.6,1.1,1.7,0.061,-1.9,-0.4,-2.2,-0.1
Brad Miller,C,28,SAC,56.0,2089.0,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10.0,17.4,6.3,2.3,8.6,0.198,2.7,1.4,4.0,3.1
Brandin Knight,PG,23,HOU,1.0,3.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,15.7,0.0,0.0,0.0,-0.205,-4.1,-5.4,-9.4,0.0
Brandon Hunter,PF,24,ORL,31.0,224.0,12.2,0.527,0.0,0.534,12.7,21.7,17.3,2.2,0.9,2.2,19.6,21.9,-0.1,0.2,0.2,0.036,-4.1,-1.9,-6.0,-0.2
Brendan Haywood,C,25,WAS,68.0,1865.0,16.5,0.588,0.0,0.611,11.8,16.4,14.0,4.9,1.4,4.5,15.1,14.9,3.2,2.0,5.2,0.134,-0.5,0.3,-0.1,0.9
Brent Barry,SG,33,SAS,81.0,1742.0,14.0,0.58,0.61,0.294,1.9,10.8,6.4,16.3,1.2,0.8,11.0,15.6,3.5,2.7,6.1,0.168,1.1,1.3,2.4,1.9
Brevin Knight,PG,29,CHA,66.0,1944.0,18.0,0.495,0.034,0.334,1.2,9.3,5.0,49.3,3.5,0.2,17.9,18.7,2.6,1.9,4.5,0.11,0.7,1.1,1.8,1.8
Brian Cardinal,PF,27,MEM,58.0,1433.0,14.0,0.51,0.289,0.419,5.3,13.5,9.4,13.3,3.3,1.0,14.0,19.6,1.1,2.4,3.5,0.116,-1.2,2.1,0.9,1.0
Brian Cook,C,24,LAL,72.0,1087.0,14.1,0.522,0.472,0.088,6.6,15.8,11.2,5.7,1.1,1.8,6.2,19.4,1.5,0.5,2.0,0.088,0.7,-1.2,-0.5,0.4
Brian Grant,C,32,LAL,69.0,1136.0,10.0,0.539,0.0,0.378,10.1,15.4,12.8,4.7,1.1,1.5,15.0,11.4,1.2,0.4,1.6,0.068,-2.9,-0.9,-3.8,-0.5
Brian Scalabrine,PF,26,NJN,54.0,1167.0,11.0,0.468,0.205,0.208,8.4,16.8,12.6,13.0,1.6,1.3,15.4,17.2,-0.2,1.6,1.4,0.058,-2.0,0.2,-1.8,0.1
Brian Skinner,C-PF,28,PHI-SAC,49.0,941.0,13.7,0.494,0.005,0.341,12.7,20.6,16.6,6.7,1.7,3.7,14.5,13.0,0.6,1.3,1.9,0.096,-1.6,0.4,-1.2,0.2
Britton Johnsen,SF,25,IND,6.0,87.0,0.4,0.273,0.182,0.0,7.0,6.7,6.9,7.6,0.6,0.0,12.0,13.8,-0.2,0.0,-0.2,-0.087,-8.6,-3.2,-11.8,-0.2
Bruce Bowen,SF,33,SAS,82.0,2627.0,9.5,0.521,0.423,0.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,2.1,4.0,6.1,0.111,-1.4,1.2,-0.1,1.2
Bruno Šundov,C,24,NYK,21.0,73.0,1.2,0.33,0.081,0.054,9.6,11.3,10.5,4.6,1.5,2.1,13.7,27.4,-0.3,0.0,-0.3,-0.174,-10.4,-3.3,-13.6,-0.2
Bryon Russell,SF,34,DEN,70.0,1026.0,11.8,0.537,0.591,0.306,5.6,13.6,9.7,10.4,2.2,0.8,10.9,14.0,1.3,1.3,2.6,0.121,-0.5,1.0,0.5,0.7
Calbert Cheaney,SG,33,GSW,55.0,951.0,7.8,0.444,0.011,0.14,3.5,11.0,7.1,10.5,0.9,1.1,11.1,14.7,-0.3,0.5,0.3,0.013,-3.9,-0.1,-4.0,-0.5
Calvin Booth,C,28,DAL-MIL,51.0,451.0,11.9,0.508,0.009,0.296,7.4,19.7,13.6,2.7,1.7,4.6,11.6,13.8,0.3,0.7,1.0,0.101,-3.1,1.9,-1.2,0.1
Carlos Arroyo,PG,25,UTA-DET,70.0,1448.0,11.3,0.466,0.07,0.347,2.1,6.5,4.3,32.3,1.7,0.2,17.8,19.3,0.3,1.0,1.3,0.043,-2.1,-0.8,-2.9,-0.3
Carlos Boozer,PF,23,UTA,51.0,1772.0,19.2,0.56,0.001,0.387,9.6,22.7,16.0,15.9,1.3,1.1,14.5,24.6,2.7,1.4,4.1,0.111,2.1,-0.7,1.4,1.5
Carlos Delfino,SG,22,DET,30.0,459.0,8.6,0.431,0.299,0.342,3.3,10.6,7.0,13.3,2.6,1.0,14.6,16.1,-0.3,0.8,0.5,0.048,-4.3,1.8,-2.6,-0.1
Carmelo Anthony,SF,20,DEN,75.0,2608.0,16.7,0.526,0.128,0.466,6.3,12.5,9.4,13.1,1.3,0.9,13.1,29.2,2.3,2.6,4.9,0.09,0.4,-1.6,-1.2,0.5
Caron Butler,SF,24,LAL,77.0,2746.0,15.8,0.528,0.126,0.322,6.0,12.4,9.2,9.3,2.1,0.6,9.9,20.7,4.1,1.2,5.3,0.093,0.0,-0.7,-0.7,0.9
Casey Jacobsen,SG-SF,23,PHO-NOH,84.0,1798.0,10.3,0.555,0.434,0.471,2.2,8.5,5.3,9.9,1.0,0.3,12.6,14.2,2.0,0.7,2.7,0.071,-1.0,-0.6,-1.6,0.2
Charlie Ward,PG,34,HOU,14.0,360.0,8.7,0.453,0.662,0.169,2.0,10.4,6.3,18.4,2.3,0.0,17.9,13.2,-0.1,0.5,0.5,0.061,-2.2,1.8,-0.5,0.1
Chauncey Billups,PG,28,DET,80.0,2866.0,19.0,0.609,0.424,0.418,2.0,9.0,5.5,28.2,1.6,0.2,14.3,20.7,8.6,3.5,12.1,0.202,3.6,0.6,4.2,4.5
Chris Andersen,C,26,NOH,67.0,1430.0,18.5,0.581,0.008,0.531,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,2.7,1.8,4.5,0.152,0.5,1.1,1.6,1.3
Chris Bosh,PF,20,TOR,81.0,3017.0,17.5,0.547,0.01,0.539,7.1,20.0,13.5,8.6,1.3,2.7,13.1,21.7,3.9,2.9,6.8,0.108,0.1,-0.3,-0.2,1.4
Chris Duhon,PG,22,CHI,82.0,2177.0,9.8,0.471,0.543,0.137,1.2,9.7,5.5,28.6,2.0,0.1,18.7,13.1,0.8,3.3,4.1,0.09,-2.2,1.6,-0.7,0.7
Chris Kaman,C,22,LAC,63.0,1632.0,13.1,0.522,0.002,0.244,10.2,20.5,15.6,7.7,0.9,3.1,17.3,18.8,0.2,1.9,2.1,0.061,-2.1,-0.3,-2.5,-0.2
Chris Mihm,C,25,LAL,75.0,1870.0,15.7,0.552,0.004,0.467,12.0,18.3,15.1,4.6,0.4,4.2,14.2,18.8,2.5,1.0,3.6,0.092,-1.3,-1.1,-2.4,-0.2
Chris Webber,PF,31,SAC-PHI,67.0,2370.0,18.6,0.472,0.034,0.178,6.1,22.8,14.4,24.2,2.0,1.6,11.6,29.3,0.2,3.2,3.4,0.07,0.3,0.4,0.7,1.6
Chris Wilcox,C,22,LAC,54.0,1005.0,13.6,0.543,0.0,0.438,7.8,19.1,13.6,6.7,1.4,1.8,16.4,21.6,0.2,1.1,1.3,0.064,-2.1,-0.7,-2.7,-0.2
Christian Laettner,PF,35,MIA,49.0,739.0,16.3,0.619,0.038,0.321,5.9,14.4,10.3,8.8,2.3,1.5,12.1,15.1,1.5,1.2,2.7,0.174,0.1,1.9,1.9,0.7
Chucky Atkins,PG,30,LAL,82.0,2903.0,13.4,0.558,0.5,0.223,1.2,6.4,3.8,20.6,1.3,0.1,13.1,17.9,4.7,-0.2,4.5,0.074,0.6,-1.7,-1.1,0.6
Clarence Weatherspoon,PF,34,HOU,40.0,525.0,9.0,0.475,0.0,0.307,8.0,18.8,13.5,5.2,0.9,0.9,10.4,13.0,0.3,0.8,1.1,0.098,-3.5,0.5,-3.0,-0.1
Clifford Robinson,C-PF,38,GSW-NJN,71.0,1689.0,10.3,0.471,0.369,0.185,3.5,10.8,7.0,9.9,1.9,2.3,10.4,16.9,-0.1,1.8,1.7,0.049,-2.1,0.9,-1.3,0.3
Corey Maggette,SG,25,LAC,66.0,2436.0,19.9,0.574,0.17,0.666,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,6.0,2.2,8.1,0.16,3.0,-0.6,2.4,2.7
Corliss Williamson,PF,31,PHI-SAC,72.0,1527.0,14.7,0.536,0.003,0.418,7.6,11.5,9.5,8.6,1.3,0.8,11.1,22.6,2.0,1.2,3.3,0.103,-1.5,-1.0,-2.5,-0.2
Corsley Edwards,C,25,NOH,10.0,110.0,8.6,0.372,0.0,0.387,12.4,14.6,13.5,4.6,1.5,2.9,5.2,16.2,0.0,0.1,0.1,0.026,-4.9,-1.4,-6.2,-0.1
Cory Alexander,SG,31,CHA,16.0,201.0,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,0.002,-3.6,0.2,-3.4,-0.1
Curtis Borchardt,C,24,UTA,67.0,859.0,9.4,0.492,0.0,0.413,12.1,20.5,16.2,9.1,0.6,3.2,20.4,13.7,0.2,0.6,0.8,0.046,-3.8,-0.2,-4.0,-0.4
Cuttino Mobley,SG,29,ORL-SAC,66.0,2388.0,15.0,0.555,0.367,0.22,2.1,8.6,5.4,12.5,1.6,0.9,11.5,21.4,3.2,1.2,4.4,0.089,1.1,-1.2,-0.1,1.1
D.J. Mbenga,C,24,DAL,15.0,58.0,3.8,0.476,0.0,0.286,5.9,9.4,7.7,0.0,0.0,6.4,24.1,16.0,-0.1,0.1,0.0,-0.029,-9.2,-0.4,-9.6,-0.1
Dahntay Jones,SG,24,MEM,52.0,649.0,9.6,0.534,0.316,0.337,2.0,10.7,6.4,5.5,1.1,1.3,11.7,18.0,0.2,0.6,0.9,0.066,-3.0,-0.3,-3.4,-0.2
Dajuan Wagner,SG,21,CLE,11.0,102.0,5.0,0.388,0.473,0.073,0.0,2.4,1.2,22.1,2.6,0.0,13.7,29.1,-0.3,0.1,-0.2,-0.099,-6.5,-2.6,-9.1,-0.2
Dale Davis,C,35,GSW-IND,61.0,1307.0,13.4,0.512,0.0,0.423,13.3,19.8,16.5,5.8,1.3,3.7,13.4,11.3,1.6,1.8,3.4,0.126,-1.4,0.8,-0.6,0.5
Damien Wilkins,SF,25,SEA,29.0,520.0,13.4,0.5,0.351,0.202,6.9,8.7,7.8,8.5,2.3,1.5,8.0,17.7,0.7,0.3,1.0,0.092,0.2,-0.2,0.0,0.3
Damon Jones,PG,28,MIA,82.0,2576.0,15.5,0.625,0.718,0.118,0.7,9.5,5.2,21.0,0.9,0.1,11.4,15.6,6.5,2.3,8.7,0.162,3.3,-0.3,3.0,3.2
Damon Stoudamire,PG,31,POR,81.0,2762.0,16.6,0.51,0.421,0.171,2.4,10.2,6.5,29.2,1.7,0.1,11.6,23.6,4.2,1.4,5.7,0.099,2.3,-1.3,1.0,2.1
Damone Brown,SF,25,WAS,14.0,152.0,7.4,0.409,0.177,0.145,7.1,13.8,10.4,15.4,0.3,2.9,18.5,23.3,-0.3,0.1,-0.2,-0.073,-4.1,-2.1,-6.2,-0.2
Dan Dickau,PG,26,DAL-NOH,71.0,2090.0,14.9,0.518,0.324,0.302,1.9,8.6,5.1,31.0,2.0,0.2,14.5,22.3,2.2,1.3,3.5,0.079,0.6,-0.6,0.0,1.1
Dan Gadzuric,C,26,MIL,81.0,1783.0,18.1,0.551,0.0,0.441,17.0,27.4,22.2,2.7,1.4,4.4,13.1,15.8,2.8,2.4,5.2,0.14,0.3,-0.2,0.1,1.0
Daniel Santiago,C,28,MIL,11.0,105.0,4.3,0.426,0.0,0.524,6.7,14.7,10.6,1.4,1.5,2.8,13.4,12.9,-0.1,0.1,0.0,0.012,-8.6,-0.4,-9.1,-0.2
Danny Fortson,C,28,SEA,62.0,1047.0,17.0,0.682,0.0,1.142,18.4,22.2,20.3,1.2,0.8,0.5,21.1,19.0,3.6,0.7,4.3,0.197,-1.7,-1.7,-3.4,-0.4
Darius Miles,SF,23,POR,63.0,1699.0,15.5,0.511,0.033,0.308,5.0,14.9,10.2,14.2,2.4,3.3,16.6,25.7,-0.7,2.0,1.3,0.036,-1.5,0.8,-0.6,0.6
Darius Songaila,PF,26,SAC,81.0,1668.0,14.9,0.566,0.006,0.227,8.4,14.7,11.5,10.5,1.6,0.8,11.5,16.2,3.1,1.2,4.3,0.124,-0.6,-0.3,-0.9,0.5
Darko Miličić,C,19,DET,37.0,254.0,4.7,0.387,0.0,0.316,1.4,18.3,9.9,4.5,0.4,5.1,15.6,19.0,-0.6,0.4,-0.2,-0.031,-9.0,1.1,-7.9,-0.4
Darrell Armstrong,PG,36,NOH-DAL,66.0,988.0,11.0,0.43,0.401,0.245,4.0,9.3,6.7,27.9,2.4,0.6,17.9,17.3,-0.2,1.0,0.8,0.039,-1.6,0.6,-1.0,0.2
Darrick Martin,PG,33,LAC,11.0,190.0,7.2,0.392,0.36,0.16,2.0,4.3,3.2,22.8,1.7,0.0,10.1,14.5,0.0,0.1,0.1,0.015,-3.6,0.0,-3.6,-0.1
Darvin Ham,SF,31,DET,47.0,275.0,5.6,0.454,0.0,0.838,8.2,6.8,7.5,2.8,1.2,1.9,13.6,10.0,0.0,0.3,0.3,0.055,-4.7,0.4,-4.2,-0.1
David Harrison,C,22,IND,43.0,760.0,12.9,0.589,0.0,0.495,7.7,13.4,10.6,3.2,1.2,5.5,19.1,17.5,0.3,1.1,1.4,0.09,-4.0,1.2,-2.8,-0.2
David Wesley,SG,34,NOH-HOU,80.0,2774.0,11.8,0.513,0.375,0.225,1.6,8.0,4.8,16.5,1.9,0.3,10.9,17.5,2.3,2.8,5.2,0.089,-1.1,0.6,-0.5,1.1
David West,SF,24,NOH,30.0,552.0,11.1,0.479,0.029,0.291,8.2,19.9,13.8,7.6,1.2,2.3,16.0,19.4,-0.3,0.6,0.2,0.022,-3.3,0.1,-3.2,-0.2
DeSagana Diop,C,23,CLE,39.0,306.0,6.3,0.281,0.029,0.072,11.3,15.8,13.5,7.1,1.4,6.6,14.4,12.3,-0.5,0.4,0.0,-0.006,-6.2,1.0,-5.2,-0.2
DeShawn Stevenson,SG,23,ORL,55.0,1089.0,9.3,0.456,0.157,0.237,4.0,6.5,5.2,10.4,0.7,0.6,10.8,21.1,-0.4,0.3,-0.1,-0.007,-2.3,-2.5,-4.8,-0.8
Delonte West,SG,21,BOS,39.0,507.0,12.3,0.524,0.432,0.174,3.3,11.5,7.5,16.4,2.1,1.2,12.6,17.0,0.5,0.5,0.9,0.09,-0.7,0.5,-0.2,0.2
DerMarr Johnson,SG,24,DEN,71.0,1232.0,14.0,0.605,0.399,0.272,4.0,10.0,7.1,9.8,1.8,1.1,13.5,17.4,1.9,1.3,3.2,0.123,0.1,0.2,0.3,0.7
Derek Anderson,SG,30,POR,47.0,1239.0,11.7,0.503,0.386,0.223,2.4,9.2,6.0,18.9,1.6,0.2,14.0,18.5,0.7,0.6,1.3,0.052,-0.6,-0.6,-1.2,0.2
Derek Fisher,PG,30,GSW,74.0,2222.0,13.4,0.519,0.385,0.269,1.8,9.2,5.3,21.6,1.8,0.1,13.3,19.4,2.3,1.4,3.7,0.08,-0.7,-0.4,-1.1,0.5
Derrick Coleman,C,37,DET,5.0,50.0,1.2,0.294,0.143,0.214,7.1,27.9,17.6,0.0,0.0,0.0,11.5,16.3,-0.1,0.1,-0.1,-0.049,-6.7,-3.7,-10.5,-0.1
Desmond Mason,SF,27,MIL,80.0,2893.0,14.8,0.526,0.007,0.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,3.6,0.7,4.3,0.071,-0.1,-1.5,-1.6,0.3
Devean George,SF,27,LAL,15.0,306.0,10.7,0.488,0.558,0.192,4.8,14.6,9.8,7.5,1.4,0.5,9.6,18.4,0.2,0.1,0.3,0.041,-1.6,-2.4,-3.9,-0.2
Devin Brown,SG,26,SAS,67.0,1238.0,14.6,0.53,0.296,0.318,3.5,13.1,8.3,12.4,1.7,0.7,10.2,19.5,1.6,2.1,3.7,0.145,0.2,1.1,1.3,1.0
Devin Harris,PG,21,DAL,76.0,1173.0,14.7,0.53,0.358,0.281,2.7,6.9,4.9,22.5,3.4,1.2,16.6,18.8,1.1,1.6,2.7,0.111,-0.1,2.0,1.9,1.2
Dikembe Mutombo,C,38,HOU,80.0,1212.0,16.4,0.575,0.0,0.659,14.8,25.9,20.5,1.3,0.7,6.5,15.4,12.9,2.0,2.7,4.7,0.186,-0.8,1.7,0.9,0.9
