Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Bill Wennington,C,26,DAL,60.0,814.0,10.6,0.506,0.017,0.321,9.1,18.4,13.8,7.3,1.2,1.6,15.8,17.1,0.2,1.1,1.2,0.073,-4.0,0.2,-3.8,-0.4
Billy Thompson,SF,26,MIA,79.0,2142.0,14.7,0.536,0.006,0.254,11.8,16.8,14.2,11.4,1.2,2.5,16.2,18.1,1.4,2.2,3.6,0.081,-0.4,0.2,-0.2,1.0
Blair Rasmussen,C,27,DEN,81.0,1995.0,16.0,0.525,0.001,0.15,8.6,23.5,15.6,5.7,0.9,3.0,7.3,20.2,2.3,2.9,5.2,0.125,-1.0,-0.1,-1.0,0.5
Blue Edwards,SF,24,UTA,82.0,1889.0,10.7,0.556,0.053,0.36,4.6,10.6,7.8,11.2,2.0,1.2,18.9,18.6,0.2,2.4,2.7,0.068,-3.0,0.7,-2.3,-0.1
Bob Hansen,SG,29,UTA,81.0,2174.0,8.5,0.517,0.271,0.113,3.8,8.3,6.2,9.5,1.2,0.3,11.7,13.5,0.9,2.0,2.8,0.062,-2.1,-0.1,-2.1,-0.1
Bob McCann,SF,25,DAL,10.0,62.0,12.4,0.479,0.0,0.667,7.4,14.4,11.0,13.7,1.6,2.0,18.1,23.5,0.0,0.1,0.1,0.041,-3.2,-0.9,-4.0,0.0
Bob Thornton,PF,27,PHI,56.0,592.0,6.1,0.457,0.027,0.455,8.7,16.7,12.7,3.7,1.7,1.2,20.7,12.1,-0.4,0.7,0.3,0.022,-5.2,0.1,-5.1,-0.5
Brad Daugherty,C,24,CLE,41.0,1438.0,16.0,0.543,0.004,0.564,5.9,23.3,14.5,14.2,1.0,0.9,14.8,22.4,1.2,1.9,3.1,0.104,-0.6,-0.3,-0.8,0.4
Brad Davis,PG,34,DAL,73.0,1292.0,13.7,0.575,0.285,0.274,1.1,7.0,4.1,27.6,1.8,0.4,17.4,16.8,1.8,1.1,2.9,0.109,-0.4,0.2,-0.1,0.6
Brad Lohaus,PF,25,MIN-MIL,80.0,1943.0,13.6,0.517,0.207,0.155,5.7,18.5,11.9,13.0,1.5,2.9,13.3,17.9,0.9,2.4,3.3,0.082,-0.6,0.9,0.3,1.1
Brad Sellers,PF,27,SEA-MIN,59.0,700.0,9.2,0.461,0.02,0.287,6.3,8.8,7.5,6.5,1.2,2.0,13.9,20.1,-0.3,0.4,0.2,0.011,-2.8,-1.1,-3.9,-0.3
Brian Quinnett,SG,23,NYK,31.0,193.0,3.9,0.337,0.034,0.052,5.3,10.6,8.1,7.4,0.8,1.2,6.3,13.6,-0.2,0.1,-0.1,-0.015,-5.7,-1.3,-7.0,-0.2
Brian Rowsom,PF,24,CHH,44.0,559.0,13.6,0.522,0.011,0.464,8.4,18.8,13.3,5.7,1.6,1.2,10.4,18.3,0.5,0.5,1.0,0.085,-1.6,-0.5,-2.0,0.0
Buck Johnson,SF,26,HOU,82.0,2832.0,12.9,0.534,0.017,0.265,4.3,9.8,7.1,12.7,1.7,1.3,12.8,18.7,2.2,3.9,6.2,0.104,-1.6,1.0,-0.6,1.0
Buck Williams,PF,29,POR,82.0,2801.0,14.3,0.597,0.001,0.541,9.6,21.6,15.5,5.5,1.2,0.8,15.3,15.5,4.3,4.3,8.7,0.149,0.1,0.6,0.7,1.9
Byron Dinkins,PG,22,HOU,33.0,362.0,10.9,0.471,0.083,0.275,3.9,7.7,5.8,27.3,2.5,0.3,23.2,17.8,-0.2,0.5,0.3,0.043,-2.3,0.4,-1.9,0.0
Byron Irvin,SG,23,POR,50.0,488.0,15.6,0.531,0.069,0.448,6.6,9.9,8.2,13.7,2.7,0.1,13.8,22.7,0.5,0.7,1.2,0.12,0.1,0.9,1.0,0.4
Byron Scott,SG,28,LAL,77.0,2593.0,14.3,0.546,0.219,0.208,2.3,8.1,5.3,15.5,1.5,0.7,10.0,20.1,3.8,2.2,6.0,0.111,0.8,-0.2,0.6,1.7
Caldwell Jones,PF,39,SAS,72.0,885.0,7.2,0.516,0.035,0.375,10.0,19.1,14.6,2.9,1.1,1.9,22.2,10.1,0.0,1.3,1.3,0.072,-4.6,0.5,-4.0,-0.5
Calvin Natt,SF,33,IND,14.0,164.0,14.4,0.701,0.0,0.71,7.5,17.0,12.5,7.5,0.3,0.0,10.9,12.1,0.5,0.1,0.5,0.159,0.8,-1.2,-0.4,0.1
Carlton McKinney,SG,25,LAC,7.0,104.0,0.6,0.267,0.031,0.125,4.5,8.7,6.6,8.8,2.8,0.6,17.2,16.4,-0.4,0.1,-0.3,-0.121,-9.2,-0.8,-10.0,-0.2
Charles Barkley,SF,26,PHI,79.0,3085.0,27.1,0.661,0.078,0.632,13.4,20.0,16.7,15.6,2.4,1.0,13.9,24.0,13.1,4.2,17.3,0.269,7.2,1.0,8.2,8.0
Charles Davis,SF,31,CHI,53.0,429.0,6.7,0.402,0.158,0.051,6.9,15.5,11.1,5.6,1.2,1.2,11.0,18.1,-0.5,0.3,-0.2,-0.017,-5.1,-2.3,-7.4,-0.6
Charles Jones,C,32,WSB,81.0,2240.0,9.2,0.554,0.0,0.568,6.9,17.4,12.1,7.2,1.1,5.0,24.7,5.6,1.0,2.8,3.8,0.082,-3.1,2.7,-0.5,0.9
Charles Oakley,PF,26,NYK,61.0,2196.0,15.9,0.58,0.005,0.445,13.4,23.0,18.4,9.3,1.4,0.4,17.7,17.6,3.2,2.8,6.0,0.131,0.3,-0.6,-0.3,0.9
Charles Shackleford,C,23,NJN,70.0,1557.0,12.3,0.489,0.002,0.215,11.5,21.8,16.3,5.6,1.2,1.3,16.5,18.1,-0.3,1.7,1.5,0.046,-2.7,-0.9,-3.6,-0.6
Charles Smith,PF,24,LAC-BOS,78.0,2732.0,19.5,0.589,0.01,0.5,7.5,14.3,11.0,6.7,1.5,2.6,10.4,23.8,6.3,3.1,9.4,0.165,1.7,0.2,1.9,2.7
Chris Dudley,PF,24,CLE-NJN,64.0,1356.0,9.5,0.402,0.0,0.513,13.5,20.8,17.0,4.1,1.5,3.2,16.2,16.0,-1.8,1.9,0.2,0.005,-4.7,-0.3,-5.0,-1.0
Chris Morris,SF,24,NJN,80.0,2449.0,14.8,0.493,0.181,0.297,7.9,10.6,9.2,9.5,2.6,1.9,13.3,22.8,0.5,2.6,3.2,0.062,0.3,0.3,0.6,1.6
Chris Mullin,SF,26,GSW,78.0,2830.0,22.7,0.643,0.184,0.447,5.2,12.0,8.7,17.5,2.0,0.9,13.6,24.8,8.9,1.3,10.2,0.174,5.6,-0.7,5.0,5.0
Chris Welp,C,26,SAS-GSW,27.0,198.0,6.3,0.451,0.0,0.41,10.3,15.6,13.1,6.1,1.4,2.2,17.2,17.8,-0.2,0.2,0.0,0.006,-7.2,-0.9,-8.1,-0.3
Chuck Nevitt,C,30,HOU,3.0,9.0,12.1,1.0,0.0,0.0,0.0,34.6,17.6,16.9,0.0,6.5,50.0,18.0,0.0,0.0,0.0,0.037,-6.9,9.3,2.3,0.0
Chuck Person,SF,25,IND,77.0,2714.0,16.6,0.557,0.204,0.217,5.7,13.1,9.6,13.5,1.0,0.4,11.1,24.4,4.1,1.3,5.4,0.096,2.0,-2.0,-0.1,1.3
Chucky Brown,SF,21,CLE,75.0,1339.0,11.9,0.525,0.016,0.367,6.9,12.5,9.7,5.7,1.2,1.2,11.7,19.0,0.9,1.3,2.2,0.078,-3.0,-0.6,-3.6,-0.6
Cliff Levingston,PF,29,ATL,75.0,1706.0,12.1,0.54,0.012,0.288,7.4,14.3,10.8,6.3,1.6,1.5,9.3,12.9,2.4,1.0,3.4,0.096,-0.7,0.0,-0.7,0.5
Clifford Lett,PG,24,CHI,4.0,28.0,-9.0,0.25,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,20.0,15.3,-0.1,0.0,-0.1,-0.203,-16.3,-5.4,-21.7,-0.1
Clifford Robinson,PF,23,POR,82.0,1565.0,9.3,0.433,0.059,0.334,7.5,13.9,10.7,6.5,1.6,2.1,13.0,24.9,-2.0,2.4,0.3,0.01,-4.6,-0.4,-5.0,-1.2
Clyde Drexler,SG,27,POR,73.0,2683.0,22.2,0.551,0.078,0.317,8.3,12.3,10.3,24.8,2.5,1.2,11.0,25.5,7.3,4.3,11.6,0.208,5.2,2.1,7.3,6.3
Corey Gaines,SG,24,PHI,9.0,81.0,6.2,0.363,0.167,0.333,1.4,5.6,3.5,39.2,2.5,0.0,42.1,12.4,-0.1,0.1,-0.1,-0.044,-3.2,-0.4,-3.6,0.0
Craig Ehlo,SG,28,CLE,81.0,2894.0,14.5,0.539,0.264,0.197,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,3.3,3.2,6.5,0.108,0.3,0.8,1.1,2.3
Craig Hodges,SG,29,CHI,63.0,1055.0,12.5,0.589,0.547,0.1,1.2,4.7,3.0,13.8,1.4,0.1,8.0,15.2,2.2,0.4,2.6,0.117,1.2,-1.2,0.0,0.5
Dale Ellis,SG,29,SEA,55.0,2033.0,19.0,0.58,0.253,0.233,5.0,8.9,6.9,8.7,1.5,0.2,9.6,25.3,5.4,1.0,6.4,0.15,4.0,-1.5,2.5,2.3
Dan Majerle,SG,24,PHO,73.0,2244.0,13.5,0.498,0.115,0.372,7.5,13.1,10.5,11.0,2.1,0.8,9.2,16.5,2.6,2.9,5.5,0.118,0.1,1.1,1.3,1.9
Dana Barros,PG,22,SEA,81.0,1630.0,12.8,0.497,0.322,0.149,2.4,7.3,4.7,18.3,1.6,0.0,13.5,23.3,1.1,0.7,1.8,0.053,0.8,-1.4,-0.6,0.6
Danny Ainge,PG,30,SAC,75.0,2727.0,16.1,0.528,0.25,0.231,2.9,10.6,6.8,25.5,2.1,0.4,12.7,23.0,2.7,2.1,4.8,0.085,1.2,-0.1,1.1,2.1
Danny Manning,PF,23,LAC,71.0,2269.0,16.3,0.584,0.006,0.448,7.2,13.9,10.6,12.8,1.9,1.0,16.0,21.7,2.9,2.4,5.3,0.112,0.2,0.2,0.4,1.4
Danny Schayes,C,30,DEN,53.0,1194.0,16.5,0.617,0.012,0.8,9.7,21.0,15.0,6.4,1.6,2.2,13.9,17.0,2.8,1.7,4.5,0.183,-0.4,0.6,0.3,0.7
Danny Young,PG,27,POR,82.0,1393.0,11.5,0.508,0.18,0.341,2.2,7.4,4.8,20.7,2.8,0.2,17.5,12.9,1.0,1.9,3.0,0.103,-1.2,2.1,0.9,1.0
Darrell Griffith,SG,31,UTA,82.0,1444.0,13.6,0.536,0.331,0.12,3.7,9.4,6.7,6.9,2.4,0.8,9.9,22.9,0.6,1.8,2.5,0.083,-0.4,0.3,-0.1,0.7
Darrell Walker,PG,28,WSB,81.0,2883.0,15.6,0.492,0.03,0.289,6.4,20.4,13.4,28.4,2.3,0.6,18.1,13.6,2.7,3.6,6.3,0.105,0.4,1.8,2.3,3.1
Dave Corzine,C,33,ORL,6.0,79.0,3.2,0.368,0.0,0.069,9.1,15.2,12.0,3.5,1.2,0.0,21.1,18.7,-0.2,0.0,-0.2,-0.139,-6.9,-2.6,-9.5,-0.1
Dave Greenwood,PF,32,DET,37.0,205.0,10.9,0.463,0.0,0.558,13.4,29.8,21.6,8.0,1.0,2.8,19.8,17.0,-0.1,0.5,0.4,0.085,-4.6,1.6,-3.0,0.0
Dave Hoppen,C,25,CHH,10.0,135.0,7.7,0.441,0.0,0.244,15.1,15.2,15.1,6.3,0.7,0.5,15.0,16.9,-0.1,0.1,0.0,0.008,-5.0,-1.8,-6.8,-0.2
David Rivers,PG,25,LAC,52.0,724.0,9.9,0.473,0.025,0.396,4.8,8.6,6.7,29.4,2.1,0.0,27.6,18.4,-0.8,0.6,-0.2,-0.012,-2.8,-1.6,-4.3,-0.4
David Robinson,C,24,SAS,82.0,3002.0,26.3,0.597,0.002,0.644,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,7.9,7.2,15.1,0.241,4.0,2.9,6.9,6.8
David Wingate,SG,26,SAS,78.0,1856.0,9.4,0.488,0.026,0.228,3.9,7.9,5.9,15.1,2.3,0.6,19.0,14.9,-0.4,2.3,1.9,0.05,-2.8,1.0,-1.7,0.1
Delaney Rudd,PG,27,UTA,77.0,850.0,8.6,0.483,0.216,0.205,1.8,5.6,3.8,29.4,1.3,0.1,23.8,19.0,-0.6,0.7,0.1,0.004,-2.8,-1.9,-4.6,-0.6
Dell Curry,SG,25,CHH,67.0,1860.0,15.9,0.517,0.148,0.105,1.8,8.9,5.1,14.7,2.6,0.8,8.8,26.0,0.4,1.5,1.8,0.048,0.5,0.4,0.9,1.4
Dennis Hopson,SG,24,NJN,79.0,2551.0,13.6,0.503,0.092,0.313,4.4,7.4,5.8,9.6,1.9,1.2,11.9,22.2,1.3,1.9,3.1,0.059,-0.6,-0.4,-1.0,0.6
Dennis Johnson,PG,35,BOS,75.0,2036.0,12.4,0.495,0.051,0.295,2.7,7.9,5.5,29.7,1.9,0.4,17.9,13.5,2.0,1.8,3.8,0.089,-0.9,0.5,-0.3,0.9
Dennis Rodman,SF,28,DET,82.0,2377.0,15.4,0.608,0.018,0.438,16.2,21.7,19.0,4.2,1.1,1.6,13.2,12.3,5.0,4.4,9.3,0.189,0.7,0.9,1.6,2.2
Derek Harper,PG,28,DAL,82.0,3007.0,19.8,0.567,0.207,0.271,2.1,7.0,4.6,32.2,3.2,0.5,13.7,22.0,6.3,3.6,9.9,0.158,3.3,1.4,4.7,5.0
Derek Smith,SF,28,PHI,75.0,1405.0,13.7,0.561,0.07,0.362,5.0,8.8,6.9,11.4,1.2,0.9,12.5,20.5,1.9,1.0,2.9,0.098,-0.5,-0.6,-1.1,0.3
Derrick Chievous,SF,22,HOU-CLE,55.0,591.0,13.3,0.545,0.041,0.505,6.4,9.8,8.1,7.6,2.1,0.5,14.3,21.8,0.4,0.8,1.2,0.096,-1.8,0.1,-1.7,0.0
Derrick Gervin,PF,26,NJN,21.0,339.0,22.9,0.531,0.015,0.452,8.5,12.1,10.2,4.5,2.9,1.2,4.8,29.4,0.9,0.4,1.3,0.184,2.8,-0.2,2.7,0.4
Derrick McKey,SF,23,SEA,80.0,2748.0,15.6,0.557,0.024,0.425,7.0,14.2,10.4,9.7,1.6,1.9,14.6,20.0,4.0,2.3,6.3,0.11,0.9,0.2,1.1,2.2
Detlef Schrempf,PF,27,IND,78.0,2573.0,17.6,0.611,0.058,0.596,7.1,20.4,14.1,14.0,1.1,0.4,14.8,20.5,6.1,2.0,8.1,0.151,1.8,-0.4,1.4,2.2
Dexter Shouse,PG,26,PHI,3.0,18.0,-6.8,0.0,0.25,0.0,0.0,0.0,0.0,12.8,2.8,3.4,33.3,14.1,-0.1,0.0,-0.1,-0.281,-11.6,-0.4,-12.0,0.0
Doc Rivers,PG,28,ATL,48.0,1526.0,17.2,0.539,0.138,0.354,3.5,11.9,7.6,23.9,3.8,0.9,15.0,17.9,2.5,1.5,4.0,0.126,1.1,2.0,3.0,2.0
Dominique Wilkins,SF,30,ATL,80.0,2888.0,24.6,0.556,0.109,0.34,8.4,12.4,10.4,11.8,2.2,1.0,8.3,30.4,9.3,1.8,11.1,0.184,6.5,-1.1,5.4,5.4
Donald Royal,SF,23,MIN,66.0,746.0,15.2,0.566,0.004,0.773,10.4,11.7,11.0,9.4,2.3,0.7,19.2,25.0,0.6,0.7,1.3,0.087,-1.1,-0.6,-1.7,0.1
Doug Roth,C,22,WSB,42.0,412.0,8.2,0.439,0.012,0.163,11.4,20.1,15.7,5.9,0.9,1.8,14.8,10.7,0.0,0.4,0.4,0.052,-4.6,-0.7,-5.3,-0.3
Doug West,SG,22,MIN,52.0,378.0,7.5,0.453,0.081,0.237,7.2,15.6,11.1,7.5,1.4,1.1,17.2,21.0,-0.5,0.4,-0.1,-0.017,-5.8,-1.2,-7.0,-0.5
Dražen Petrović,SG,25,POR,77.0,967.0,15.5,0.586,0.173,0.375,5.5,7.0,6.2,17.5,1.1,0.1,16.2,24.1,1.8,1.0,2.8,0.139,1.4,-0.5,0.9,0.7
Duane Ferrell,SF,24,ATL,14.0,29.0,8.1,0.361,0.071,0.429,11.6,16.3,13.9,9.9,1.7,0.0,10.7,27.0,-0.1,0.0,-0.1,-0.092,-5.6,-3.9,-9.5,-0.1
Dyron Nix,SF,22,IND,20.0,109.0,8.2,0.424,0.0,0.41,9.0,18.4,14.0,6.4,1.4,0.5,13.2,21.1,-0.1,0.1,0.0,-0.015,-4.3,-1.5,-5.8,-0.1
Ed Horton,PF,22,WSB,45.0,374.0,14.5,0.525,0.025,0.426,16.9,14.2,15.6,7.3,1.2,0.8,16.9,25.3,0.1,0.3,0.4,0.05,-2.0,-2.9,-4.9,-0.3
Ed Nealy,PF,29,CHI,46.0,503.0,11.1,0.591,0.029,0.586,10.8,21.7,16.2,6.8,1.6,0.5,16.2,8.9,0.7,0.5,1.3,0.122,-1.4,0.2,-1.2,0.1
Ed Pinckney,PF,26,BOS,77.0,1082.0,13.7,0.601,0.004,0.478,10.0,12.8,11.5,8.1,1.5,2.2,15.7,13.9,1.7,1.2,2.9,0.131,-0.3,1.1,0.8,0.8
Eddie Hughes,PG,29,DEN,60.0,892.0,8.3,0.482,0.243,0.168,1.7,6.9,4.1,15.4,2.5,0.1,15.2,11.2,0.1,0.9,1.0,0.055,-3.7,1.1,-2.6,-0.1
Eddie Johnson,SF,30,PHO,64.0,1811.0,14.9,0.542,0.203,0.226,4.5,10.1,7.4,8.9,0.8,0.3,9.8,25.2,2.4,1.5,3.9,0.104,0.7,-1.6,-0.9,0.5
Eddie Lee Wilkins,C,27,NYK,79.0,972.0,9.9,0.495,0.006,0.474,13.4,16.8,15.1,2.3,0.9,1.1,16.3,19.2,-0.1,0.9,0.8,0.04,-4.3,-2.3,-6.6,-1.1
Eric Johnson,PG,23,UTA,48.0,272.0,4.6,0.295,0.071,0.202,3.7,8.1,6.0,30.7,3.1,0.5,22.1,18.8,-0.8,0.4,-0.4,-0.065,-7.3,0.4,-6.9,-0.3
Eric Leckner,C,23,UTA,77.0,764.0,12.1,0.613,0.0,0.491,7.9,20.8,14.7,3.7,1.0,1.9,18.9,19.0,0.6,1.1,1.7,0.107,-4.0,0.1,-3.9,-0.4
Fat Lever,SG,29,DEN,79.0,2832.0,19.9,0.504,0.068,0.263,8.0,19.8,13.6,24.8,2.7,0.3,9.8,21.9,4.6,4.2,8.8,0.149,3.4,1.5,4.9,4.9
Frank Brickowski,C,30,SAS,78.0,1438.0,13.3,0.576,0.005,0.364,7.2,18.1,12.8,10.3,2.2,1.6,17.2,15.6,1.3,2.5,3.8,0.126,-1.7,1.9,0.2,0.8
Frank Kornet,PF,23,MIL,57.0,438.0,6.1,0.431,0.175,0.342,6.4,12.2,9.3,6.3,1.6,0.4,14.9,14.8,-0.3,0.4,0.0,0.003,-4.5,-1.0,-5.5,-0.4
Fred Roberts,PF,29,MIL,82.0,2235.0,11.6,0.553,0.017,0.374,5.4,10.6,8.0,9.3,1.2,0.7,14.4,17.0,1.9,1.6,3.5,0.075,-1.4,-0.9,-2.3,-0.1
Gary Grant,PG,24,LAC,44.0,1529.0,15.3,0.507,0.041,0.219,4.5,10.0,7.3,42.5,3.4,0.2,26.7,21.1,-0.6,1.9,1.3,0.039,0.3,0.5,0.8,1.1
Gary Leonard,C,22,MIN,22.0,127.0,6.2,0.431,0.032,0.452,8.9,17.1,12.8,1.2,1.2,4.7,17.7,15.7,-0.2,0.2,0.0,-0.01,-8.0,-0.4,-8.4,-0.2
Gary Voce,PF,24,CLE,1.0,4.0,19.2,0.333,0.0,0.0,55.5,0.0,28.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.031,5.2,-12.1,-6.9,0.0
George McCloud,SF,22,IND,44.0,413.0,4.6,0.387,0.278,0.132,3.6,8.1,5.9,14.7,2.3,0.4,19.1,19.8,-0.9,0.3,-0.7,-0.079,-5.8,-1.1,-6.8,-0.5
Gerald Henderson,PG,34,MIL-DET,57.0,464.0,11.9,0.584,0.349,0.138,2.7,7.9,5.3,22.0,1.7,0.3,17.2,12.9,0.7,0.5,1.2,0.128,-0.3,1.6,1.3,0.4
Gerald Wilkins,SG,26,NYK,82.0,2609.0,14.3,0.52,0.121,0.251,5.8,9.8,7.9,18.5,1.8,0.5,14.5,21.4,2.3,2.1,4.4,0.082,0.3,-0.6,-0.3,1.1
Glen Rice,SF,22,MIA,77.0,2311.0,11.3,0.466,0.064,0.116,4.6,12.5,8.4,9.1,1.4,0.7,9.1,21.6,-0.4,1.8,1.4,0.029,-2.1,-1.1,-3.2,-0.7
Grant Long,PF,23,MIA,81.0,1856.0,11.6,0.538,0.006,0.453,8.9,15.2,12.0,7.2,2.3,1.2,17.9,16.9,0.6,2.1,2.7,0.07,-3.0,0.8,-2.3,-0.1
Greg Anderson,PF,25,MIL,60.0,1291.0,13.0,0.522,0.0,0.394,9.8,23.6,16.6,2.7,1.2,2.6,13.6,19.1,0.2,1.7,2.0,0.073,-2.8,-0.9,-3.8,-0.6
Greg Butler,C,23,NYK,13.0,33.0,-4.9,0.233,0.0,0.167,10.4,19.6,15.1,3.9,0.0,0.0,18.9,20.0,-0.2,0.0,-0.1,-0.206,-13.6,-4.7,-18.3,-0.1
Greg Dreiling,C,27,IND,49.0,307.0,6.0,0.478,0.0,0.642,8.4,24.0,16.6,3.3,0.6,2.7,21.8,12.3,-0.1,0.3,0.2,0.028,-6.0,0.1,-5.9,-0.3
Greg Grant,PG,23,PHO,67.0,678.0,9.7,0.43,0.074,0.273,2.8,6.5,4.8,32.2,2.5,0.1,24.1,19.4,-0.8,0.7,-0.1,-0.007,-2.7,-0.4,-3.1,-0.2
Greg Kite,C,28,SAC,71.0,1515.0,7.0,0.446,0.004,0.231,9.8,18.3,14.1,6.5,1.0,2.0,22.8,9.5,-0.6,1.5,0.8,0.026,-4.2,0.4,-3.8,-0.7
Greg Stokes,PF,26,SAC,11.0,34.0,-8.2,0.202,0.0,0.222,6.7,9.9,8.3,0.0,0.0,0.0,23.3,16.3,-0.2,0.0,-0.2,-0.238,-12.8,-4.1,-16.9,-0.1
Hakeem Olajuwon,C,27,HOU,82.0,3124.0,24.1,0.541,0.004,0.333,10.3,28.3,19.5,12.1,2.6,7.0,14.6,28.1,2.5,8.7,11.2,0.173,1.8,4.0,5.8,6.2
